userID,seqID,poiID,photoID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken
28288718@N03,1423,30,"[8703667974, 8703667590, 8703667190]",Structure,1538.0,13.800000000000002,0.0,0.0,11.699999999999998,"[1367483190, 1367483273, 1367483283]"
28288718@N03,1424,23,[8745028203],Shopping,1874.0,10.3,0.0,0.0,12.0,[1368673718]
28288718@N03,1424,28,[8745024251],Structure,936.0,16.2,0.0,0.0,15.4,[1368687198]
28288718@N03,1424,30,[8746147126],Structure,1538.0,9.7,0.0,0.0,11.2,[1368669385]
29352917@N00,1523,16,[5733625806],Amusement,3553.0,8.5,0.0,100.0,14.2,[1305158805]
29352917@N00,1523,22,[5733084421],Beach,3619.0,8.8,0.0,100.0,8.2,[1305167894]
29352917@N00,1523,23,"[5733627662, 5733082887, 5733628608]",Shopping,1874.0,9.299999999999999,0.0,100.0,13.133333333333333,"[1305161232, 1305162588, 1305164871]"
29352917@N00,1523,28,[5733629114],Structure,936.0,8.9,0.0,100.0,8.2,[1305166603]
29352917@N00,1524,16,"[5733643392, 5733100601]",Amusement,3553.0,14.4,0.0,86.0,9.4,"[1305277845, 1305280694]"
29352917@N00,1524,29,"[5733096099, 5733641422, 5733641720, 5733097003, 5733643646, 5733643996, 5733645842, 5733646038]",Structure,744.0,14.9625,0.0,71.0,8.75,"[1305272994, 1305273661, 1305274599, 1305275320, 1305277985, 1305277996, 1305282155, 1305282167]"
29352917@N00,1524,30,[5733097327],Structure,1538.0,13.6,0.0,64.0,9.2,[1305275885]
29352917@N00,1525,6,"[5733071179, 5733072799]",Cultural,986.0,10.649999999999999,0.6,100.0,6.3,"[1305332302, 1305341720]"
29352917@N00,1525,23,"[5733618340, 5733073471, 5733073821]",Shopping,1874.0,11.1,1.8999999999999997,100.0,6.599999999999999,"[1305347420, 1305347429, 1305347588]"
29352917@N00,1525,25,[5733071697],Shopping,1701.0,11.2,0.0,100.0,6.6,[1305334737]
29619840@N00,1536,4,"[3410496827, 3410496847, 3410496883, 3410496899, 3411308322, 3410496945, 3411308374, 3410496989, 3410497039, 3410497053, 3410497069, 3411308468, 3411308492]",Sport,3056.0,-6.584615384615384,0.0,1.9230769230769231,8.03076923076923,"[1234666565, 1234666806, 1234666873, 1234666920, 1234666995, 1234667080, 1234667111, 1234667286, 1234667331, 1234667442, 1234667482, 1234667641, 1234667789]"
29619840@N00,1536,8,"[3410496479, 3410496489, 3411307956, 3411307974, 3410496557, 3410496577, 3410496591, 3411308048, 3410496635, 3411308092, 3411308104, 3411308132, 3410496709, 3410496719, 3410496743, 3411308194, 3410496767, 3410496789]",Cultural,1736.0,-6.4,0.0,1.0,8.4,"[1234664190, 1234664223, 1234664284, 1234664374, 1234664387, 1234664498, 1234664618, 1234664666, 1234664810, 1234664926, 1234664973, 1234665067, 1234665534, 1234665648, 1234665724, 1234665757, 1234665840, 1234666198]"
29619840@N00,1536,16,"[3410497115, 3410497151, 3411308538, 3411308552, 3411308604, 3410497227, 3410497247, 3411308666, 3410496345, 3410496363, 3411307810, 3410496387, 3411307846, 3411307862, 3410496411, 3410496425, 3410496441, 3411307896, 3410496465]",Amusement,3553.0,-6.6,0.0,2.0,8.0,"[1234668160, 1234668200, 1234668308, 1234668470, 1234668526, 1234668612, 1234668633, 1234668638, 1234668798, 1234669397, 1234669409, 1234669434, 1234669488, 1234669558, 1234669565, 1234669654, 1234669699, 1234669803, 1234669889]"
30624156@N00,1591,7,[4728843459],Cultural,2064.0,23.4,0.0,92.0,3.9,[1277112898]
30624156@N00,1591,8,"[4729482882, 4728837021, 4750456665]",Cultural,1736.0,23.399999999999995,0.0,92.0,3.9,"[1277111999, 1277112044, 1277112103]"
30624156@N00,1591,16,"[4729484928, 4750456685, 4728838457]",Amusement,3553.0,23.399999999999995,0.0,92.0,3.9,"[1277111425, 1277111564, 1277111687]"
30624156@N00,1591,30,"[4728846557, 4728844187]",Structure,1538.0,23.3,0.0,92.0,3.9,"[1277112469, 1277112607]"
30624156@N00,1592,21,"[4741136810, 4741135930]",Beach,3594.0,20.0,0.0,100.0,6.5,"[1277612520, 1277612578]"
30624156@N00,1592,22,[4750456651],Beach,3619.0,20.0,0.0,100.0,6.5,[1277613837]
30624156@N00,1592,23,"[4750456663, 4741132594]",Shopping,1874.0,20.25,0.0,100.0,5.6,"[1277612915, 1277615318]"
30624156@N00,1592,28,[4740491577],Structure,936.0,20.5,0.0,100.0,4.7,[1277615137]
30624156@N00,1598,7,"[5049987766, 5049986028]",Cultural,2064.0,12.8,0.0,100.0,12.0,"[1286018306, 1286018425]"
30624156@N00,1598,22,[5049380699],Beach,3619.0,13.3,0.0,100.0,11.5,[1286022563]
30624156@N00,1598,27,[5049363983],Shopping,631.0,12.6,0.0,100.0,10.2,[1286030627]
30624156@N00,1598,28,"[5049384531, 5049994420, 5049996388]",Structure,936.0,13.4,0.0,100.0,11.666666666666666,"[1286017396, 1286022336, 1286022401]"
30624156@N00,1598,30,[5049368963],Structure,1538.0,12.7,0.0,100.0,12.0,[1286019538]
30739892@N03,1620,21,[6260905965],Beach,3594.0,32.0,0.0,50.0,12.0,[1311162011]
30739892@N03,1620,22,"[6261426388, 6260901183, 6260902323, 6261430254, 6260904915]",Beach,3619.0,24.7,0.0,13.0,4.76,"[1311141262, 1311141272, 1311141354, 1311141368, 1311141633]"
30739892@N03,1620,28,"[6260896979, 6260898349]",Structure,936.0,24.5,0.0,12.0,4.4,"[1311141188, 1311141212]"
30855862@N07,1627,1,[3658866904],Sport,3506.0,20.4,0.0,41.0,5.6,[1245737156]
30855862@N07,1627,7,"[3658864460, 3660430405, 3658070889]",Cultural,2064.0,17.8,0.0,0.0,3.3666666666666667,"[1245729150, 1245729363, 1245729930]"
30855862@N07,1627,16,"[3658072629, 3658073843]",Amusement,3553.0,20.4,0.0,41.0,5.6,"[1245738975, 1245739626]"
31114347@N05,1642,8,[3692159508],Cultural,1736.0,18.4,0.0,22.0,21.7,[1246694625]
31114347@N05,1642,24,"[3690786700, 3692020582, 3691229405, 3692055452, 3692097160]",Shopping,1028.0,17.5,0.0,91.0,20.5,"[1246688121, 1246688338, 1246688422, 1246688615, 1246689124]"
31114347@N05,1642,30,"[3691362555, 3691395169]",Structure,1538.0,18.3,0.0,22.0,21.7,"[1246695336, 1246695869]"
32044903@N04,1726,7,"[5499196974, 5498602725, 5499198312, 5498604299]",Cultural,2064.0,2.7,0.0,100.0,11.8,"[1299261425, 1299261431, 1299261481, 1299261498]"
32044903@N04,1726,27,"[5499197658, 5498603617]",Shopping,631.0,2.8,0.0,100.0,11.8,"[1299261453, 1299261468]"
32044903@N04,1726,28,"[5498602161, 5498602375]",Structure,936.0,3.0,0.0,100.0,11.8,"[1299261409, 1299261416]"
32827327@N03,1786,6,[8138671860],Cultural,986.0,8.3,0.1,99.0,17.4,[1349991430]
32827327@N03,1786,11,[8138638737],Cultural,4142.0,7.1,0.0,93.0,16.5,[1349999363]
32827327@N03,1786,20,"[8138678077, 8138643481, 8138673720]",Beach,89.0,9.066666666666668,0.20000000000000004,100.0,17.733333333333334,"[1349984005, 1349986616, 1349988336]"
32827327@N03,1786,24,[8138666172],Shopping,1028.0,6.0,0.0,14.0,16.3,[1350009164]
32827327@N03,1786,25,"[8138656998, 8138624831]",Shopping,1701.0,7.9,0.0,100.0,16.4,"[1349993585, 1349994936]"
32827327@N03,1786,30,"[8138641730, 8138667502, 8138610711]",Structure,1538.0,6.5,0.0,13.0,17.0,"[1350005067, 1350005231, 1350005397]"
33182025@N00,1802,7,[1176539928],Cultural,2064.0,15.2,0.0,14.0,12.6,[1187416585]
33182025@N00,1802,19,[1176538308],Beach,111.0,15.2,0.0,8.0,13.9,[1187413235]
33182025@N00,1802,21,[1175687355],Beach,3594.0,16.3,0.0,50.0,13.7,[1187418200]
33182025@N00,1802,23,[1176541148],Shopping,1874.0,15.0,0.0,14.0,12.6,[1187416787]
33473816@N00,1835,8,[7318727810],Cultural,1736.0,16.2,0.0,81.0,9.8,[1338001641]
33473816@N00,1835,22,[7306245184],Beach,3619.0,15.2,0.1,64.0,8.6,[1337998110]
33473816@N00,1835,30,"[7942608606, 7540845124]",Structure,1538.0,16.1,0.0,81.0,9.8,"[1338002898, 1338003046]"
33473816@N00,1865,7,[8749583581],Cultural,2064.0,7.1,0.0,71.0,13.1,[1368569293]
33473816@N00,1865,27,[8876803157],Shopping,631.0,6.8,0.0,39.0,14.9,[1368582039]
33473816@N00,1865,30,[8852538357],Structure,1538.0,13.3,0.0,5.0,15.5,[1368602327]
33547369@N00,1875,22,"[539966413, 539855178]",Beach,3619.0,15.2,0.0,0.0,12.8,"[1181367077, 1181367120]"
33547369@N00,1875,23,[539977839],Shopping,1874.0,16.8,0.0,0.0,11.5,[1181370916]
33547369@N00,1875,28,"[539970717, 539974059]",Structure,936.0,16.1,0.0,0.0,12.15,"[1181367244, 1181370078]"
33547369@N00,1877,21,"[2378825789, 2378827385, 2379664552, 2378829447, 2378830893, 2378832381, 2379669218, 2379669834, 2378834119, 2379672044]",Beach,3594.0,-7.94,0.0,0.8,14.780000000000001,"[1206067962, 1206067977, 1206067993, 1206068097, 1206068192, 1206068339, 1206068410, 1206068481, 1206068481, 1206068534]"
33547369@N00,1877,22,"[2378852457, 2379689876, 2378855275, 2378856605, 2378857935, 2379695362, 2379697198, 2379698564, 2378864161, 2379701702, 2378931615]",Beach,3619.0,-8.336363636363636,0.0,2.0,14.254545454545456,"[1206069566, 1206069679, 1206069704, 1206069809, 1206069826, 1206069844, 1206069889, 1206069958, 1206069995, 1206070146, 1206074801]"
33547369@N00,1877,23,"[2378748459, 2379589246, 2378754169, 2378755917, 2378757875, 2379596866, 2379598618, 2379600314, 2379602082, 2378765719, 2378767455, 2379606234, 2378770661, 2379609532, 2378774295, 2379613112, 2378777955, 2378779771, 2378781531, 2378783107, 2379622024, 2379623740, 2379625520, 2379627128, 2378791791, 2379630826, 2378795461, 2379633164, 2379634808, 2378799811, 2379638636, 2379640678, 2378805527, 2379644248, 2378808927, 2378810643, 2379649670, 2379651532, 2378816311, 2379654616, 2379656272, 2379657228, 2379658736, 2379660488, 2378844047, 2379716822, 2379717920, 2378882795, 2378884185, 2379721352, 2378887165, 2378887897, 2378889223, 2378889749, 2379726944, 2378892231, 2378895793, 2379732336, 2379733562, 2379734888, 2379736586, 2378902041, 2378903549, 2378905051, 2378906811, 2378907491, 2379744870, 2378909691, 2379747354, 2379748558, 2379749102, 2379749796, 2378915399, 2378916479, 2379753512, 2379754022, 2379755102, 2379756372, 2378921911, 2379759172, 2378924175, 2378925485, 2379762510]",Shopping,1874.0,-8.05421686746988,0.0,0.9397590361445783,14.633734939759035,"[1206065274, 1206065286, 1206065353, 1206065412, 1206065449, 1206065533, 1206065585, 1206065622, 1206065772, 1206065790, 1206065906, 1206066008, 1206066025, 1206066039, 1206066220, 1206066257, 1206066374, 1206066437, 1206066499, 1206066650, 1206066665, 1206066676, 1206066695, 1206066706, 1206066722, 1206066785, 1206066905, 1206066929, 1206067027, 1206067208, 1206067234, 1206067265, 1206067281, 1206067298, 1206067313, 1206067407, 1206067464, 1206067488, 1206067508, 1206067521, 1206067567, 1206067610, 1206067627, 1206067658, 1206069155, 1206071083, 1206071112, 1206071134, 1206071175, 1206071205, 1206071243, 1206071304, 1206071323, 1206071363, 1206071371, 1206071384, 1206071685, 1206071696, 1206071697, 1206071702, 1206071726, 1206071738, 1206071785, 1206071831, 1206071865, 1206071945, 1206071962, 1206071991, 1206072014, 1206072028, 1206072055, 1206072066, 1206072103, 1206072114, 1206072190, 1206073322, 1206073395, 1206073489, 1206073572, 1206073826, 1206074407, 1206074456, 1206074524]"
33906853@N00,1894,1,"[3371229805, 3372049230, 3371228959]",Sport,3506.0,-1.3,0.0,0.0,6.933333333333333,"[1237535427, 1237538408, 1237539008]"
33906853@N00,1894,22,"[3373050469, 3373864984, 3373044359]",Beach,3619.0,-4.0,0.0,0.0,11.199999999999998,"[1237525158, 1237525311, 1237525529]"
33906853@N00,1894,29,[3374671206],Structure,744.0,-3.8,0.0,0.0,11.2,[1237527721]
34128007@N04,1912,1,[8220180288],Sport,3506.0,9.6,0.0,1.0,10.9,[1348024141]
34128007@N04,1912,4,[8216302399],Sport,3056.0,9.6,0.0,1.0,10.9,[1348023764]
34128007@N04,1912,8,[8217621200],Cultural,1736.0,10.3,0.0,12.0,10.1,[1348015374]
34128007@N04,1912,16,"[8224257928, 8216333381, 8224257990, 8216377775]",Amusement,3553.0,9.875,0.0,8.5,11.05,"[1348019119, 1348021262, 1348023414, 1348027596]"
34128007@N04,1912,29,"[8220180566, 8220180350, 8220180410]",Structure,744.0,9.1,0.0,1.0,10.9,"[1348026335, 1348026433, 1348026662]"
34211328@N00,1918,4,"[3673648244, 3672868617]",Sport,3056.0,18.1,0.0,0.0,17.7,"[1242887882, 1242887916]"
34211328@N00,1918,24,"[3644482814, 3644900484]",Shopping,1028.0,14.0,0.0,0.0,15.5,"[1242872871, 1242873461]"
34211328@N00,1918,30,[3643548025],Structure,1538.0,13.9,0.0,0.0,15.0,[1242871053]
34211328@N00,1931,21,"[3860578605, 3860665423]",Beach,3594.0,23.1,0.0,48.5,15.3,"[1251181513, 1251199767]"
34211328@N00,1931,22,[3860620579],Beach,3619.0,20.9,0.0,0.0,12.4,[1251182312]
34211328@N00,1931,23,"[3861391208, 3860615999, 3860625951]",Shopping,1874.0,21.0,0.0,0.0,12.4,"[1251181875, 1251181941, 1251183108]"
34211328@N00,1933,2,"[3867979014, 3867988000]",Sport,609.0,15.7,0.0,94.0,11.8,"[1251349026, 1251349037]"
34211328@N00,1933,14,"[3874823245, 3874873111, 3875675462]",Amusement,141.0,17.7,0.0,77.0,8.6,"[1251356492, 1251357389, 1251357821]"
34211328@N00,1933,17,"[3871769248, 3871013471, 3871108493, 3871433209, 3872538425, 3872478733, 3872554843, 3872650349, 3873884871, 3874832152, 3874068141, 3874879532, 3875347230, 3875361858, 3875393318, 3874658177, 3875471664, 3874733897, 3874748149, 3875550618, 3875567740, 3875580920, 3874807363, 3874938553, 3879734023, 3886136344, 3885432887]",Amusement,808.0,17.31111111111111,0.0,72.55555555555556,9.603703703703705,"[1251349211, 1251349349, 1251349469, 1251352900, 1251352962, 1251352985, 1251353209, 1251353608, 1251353939, 1251354202, 1251354370, 1251354707, 1251354772, 1251354796, 1251355118, 1251355508, 1251355556, 1251355953, 1251356218, 1251356234, 1251356252, 1251356348, 1251356398, 1251358275, 1251366501, 1251366882, 1251368286]"
34211328@N00,1934,7,"[3890058476, 3890081378, 3889942647]",Cultural,2064.0,19.866666666666664,0.03333333333333333,76.33333333333333,12.333333333333334,"[1251525100, 1251525766, 1251531713]"
34211328@N00,1934,8,"[3887206778, 3887211808, 3887270384, 3887275904, 3886611561, 3887417074, 3886636085, 3886671641, 3886672311, 3887478606, 3886696981, 3886710003, 3887519774, 3887532730, 3886751323, 3887761252, 3886979045, 3887801788, 3887817952, 3887826702]",Cultural,1736.0,19.2,0.0,99.0,11.2,"[1251519175, 1251519184, 1251519757, 1251520182, 1251520285, 1251520335, 1251520412, 1251520446, 1251520528, 1251520585, 1251520611, 1251520828, 1251520945, 1251521215, 1251521330, 1251521438, 1251521496, 1251521544, 1251521689, 1251521745]"
34211328@N00,1934,16,[3887888666],Amusement,3553.0,19.4,0.1,86.0,10.2,[1251524272]
34211328@N00,1937,2,"[3911817149, 3923881156]",Sport,609.0,19.65,0.0,97.0,9.2,"[1252288388, 1252307732]"
34211328@N00,1937,14,[3923896968],Amusement,141.0,21.0,0.0,96.0,8.9,[1252308216]
34211328@N00,1937,17,[3912593246],Amusement,808.0,18.3,0.0,98.0,9.5,[1252288220]
34211328@N00,1938,11,[3933476214],Cultural,4142.0,22.8,0.0,6.0,2.5,[1252758584]
34211328@N00,1938,14,[3935133944],Amusement,141.0,18.4,0.0,61.0,12.8,[1252736857]
34211328@N00,1938,17,[3934339209],Amusement,808.0,18.5,0.0,61.0,12.8,[1252736690]
34211328@N00,1938,27,[3933417284],Shopping,631.0,20.6,0.0,76.0,11.7,[1252743032]
34211328@N00,1940,6,"[3998705545, 3999877830, 3999127497, 3999157977]",Cultural,986.0,16.7,0.2,33.0,22.5,"[1254570271, 1254570420, 1254570749, 1254571046]"
34211328@N00,1940,11,"[3995925153, 3996690228, 3995961141, 3995999025, 3997673515, 3998562822, 3998615734, 3998473455, 3998538777, 3998553867]",Cultural,4142.0,15.2,0.06000000000000001,58.9,21.31,"[1254564872, 1254564915, 1254565243, 1254565378, 1254565604, 1254565636, 1254565785, 1254568175, 1254568187, 1254568383]"
34211328@N00,1940,22,"[4000060758, 4000083808, 3999347425]",Beach,3619.0,14.5,0.9,98.0,17.3,"[1254575066, 1254575884, 1254575986]"
34211328@N00,1940,23,"[3999998830, 4000029754]",Shopping,1874.0,16.0,1.3,77.0,22.7,"[1254573918, 1254574263]"
34211328@N00,1940,29,[3999344372],Structure,744.0,16.6,0.2,33.0,22.5,[1254569164]
34211328@N00,1949,8,"[4305839306, 4305097641, 4305099447]",Cultural,1736.0,-5.1,0.0,4.0,10.800000000000002,"[1264025027, 1264025058, 1264025166]"
34211328@N00,1949,13,"[4369069363, 4369059921, 4369080921, 4305849030, 4369268917, 4370026908, 4369298185, 4369307171, 4370058384, 4370064714, 4369324773]",Cultural,964.0,-6.2,0.0,46.81818181818182,5.036363636363636,"[1264042147, 1264042619, 1264043493, 1264043568, 1264043788, 1264044328, 1264044389, 1264044779, 1264045214, 1264045440, 1264045567]"
34211328@N00,1949,16,"[4305101479, 4305845840, 4369727864, 4305103391, 4305103931]",Amusement,3553.0,-5.26,0.0,1.6,9.84,"[1264027189, 1264028978, 1264029735, 1264030040, 1264030979]"
34211328@N00,1968,7,"[5657881269, 5657882027, 5658455828, 5657884045, 5658479132, 5657907189, 5658480896]",Cultural,2064.0,2.257142857142857,0.0,93.0,11.985714285714286,"[1303435200, 1303435402, 1303435703, 1303436052, 1303456532, 1303461034, 1303463671]"
34211328@N00,1968,21,"[5658467258, 5658468290]",Beach,3594.0,2.4,0.0,94.0,9.8,"[1303450488, 1303451090]"
34211328@N00,1968,22,[5658463114],Beach,3619.0,0.7,0.0,100.0,6.6,[1303440830]
34211328@N00,1968,23,"[5657896457, 5657897577]",Shopping,1874.0,2.9,0.0,97.0,10.9,"[1303451675, 1303452256]"
34211328@N00,1968,30,"[5657884807, 5658458626, 5657887131, 5657886481, 5658461202, 5657909285]",Structure,1538.0,1.4833333333333334,0.0,100.0,9.116666666666667,"[1303436563, 1303437029, 1303437279, 1303437279, 1303437895, 1303464353]"
34211328@N00,1969,7,"[5718675373, 5718676235, 5719237008, 5717214275]",Cultural,2064.0,3.3,0.0,3.0,11.3,"[1304126164, 1304127298, 1304127447, 1304128176]"
34211328@N00,1969,28,[5718678421],Structure,936.0,3.0,0.0,5.0,9.8,[1304129941]
34211328@N00,1969,29,"[5718788553, 5718789269, 5717214667, 5718790023]",Structure,744.0,7.3,0.0,0.0,4.5,"[1304140016, 1304140637, 1304140681, 1304141225]"
34314322@N00,1993,16,"[2598319340, 2597488143, 2597489039, 2598321446, 2597490661, 2597491421, 2598324054, 2597493029, 2598325550, 2598326130, 2597494851, 2597495523, 2597496205, 2598328736, 2597497425, 2598329986, 2598330514, 2598331610, 2598332024, 2597500491, 2598332914, 2597501409]",Amusement,3553.0,22.972727272727273,0.17272727272727273,40.18181818181818,13.69090909090909,"[1090487690, 1090487718, 1090489577, 1090489594, 1090489657, 1090489683, 1090489821, 1090489835, 1090489867, 1090489890, 1090489924, 1090489945, 1090489992, 1090490022, 1090490077, 1090490172, 1090490596, 1090490643, 1090491244, 1090491621, 1090491983, 1090493036]"
34314322@N00,1993,22,"[2598304102, 2597473283, 2597474461, 2598306998]",Beach,3619.0,22.6,0.8,84.0,14.0,"[1090480560, 1090480615, 1090480659, 1090480902]"
34314322@N00,1993,28,[2598307844],Structure,936.0,22.7,0.8,84.0,14.0,[1090481347]
34314322@N00,1993,29,"[2597477071, 2598309608, 2597478649, 2597479663, 2598311970, 2597481951]",Structure,744.0,22.600000000000005,0.8500000000000001,68.5,13.75,"[1090482606, 1090482794, 1090482859, 1090484185, 1090484306, 1090484499]"
34314322@N00,1993,30,"[2597469679, 2598302304, 2597471025, 2598314108, 2597483503, 2598315774, 2597484443, 2598316812]",Structure,1538.0,22.725,0.6625,57.75,13.0625,"[1090470812, 1090470856, 1090479011, 1090486830, 1090486894, 1090486922, 1090487006, 1090487121]"
34608255@N08,2036,7,[6588558181],Cultural,2064.0,-1.1,0.0,100.0,32.6,[1325032805]
34608255@N08,2036,11,[6588488569],Cultural,4142.0,-1.8,0.0,100.0,32.6,[1325032001]
34608255@N08,2036,22,[6588439767],Beach,3619.0,-1.7,0.0,100.0,32.6,[1325031466]
34619038@N00,2039,6,"[6725561211, 6725562837, 6725563757]",Cultural,986.0,23.566666666666666,0.0,39.333333333333336,9.2,"[1060329282, 1060330207, 1060330234]"
34619038@N00,2039,22,"[6732484495, 6732490157, 6732495003, 6732498045]",Beach,3619.0,20.4,0.0,49.5,11.75,"[1060294869, 1060295027, 1060316243, 1060316257]"
34619038@N00,2039,28,"[6728266759, 6728267709, 6728269019, 6728270029, 6728272203, 6725558437, 6725559971]",Structure,936.0,20.9,0.0,57.0,15.1,"[1060316321, 1060316402, 1060316887, 1060316916, 1060316963, 1060317234, 1060317256]"
34961066@N00,2048,11,[1470353508],Cultural,4142.0,19.0,0.0,100.0,8.4,[1191074402]
34961066@N00,2048,21,[1469499573],Beach,3594.0,19.1,0.0,100.0,8.4,[1191074411]
34961066@N00,2048,23,[1469497663],Shopping,1874.0,19.1,0.0,100.0,8.4,[1191074401]
35034347485@N01,2069,6,"[2527482426, 2527484856, 2527485870, 2526665717]",Cultural,986.0,12.6,0.0,99.0,6.9,"[1211766892, 1211766958, 1211766976, 1211766992]"
35034347485@N01,2069,21,"[2527493062, 2526672581, 2527494592, 2527495314, 2527496136, 2526675821]",Beach,3594.0,12.699999999999998,0.0,100.0,7.400000000000001,"[1211767945, 1211768066, 1211768097, 1211768106, 1211768305, 1211768365]"
35034347485@N01,2069,22,"[2526693379, 2527515708, 2527516334, 2527517148, 2527518040, 2526698007, 2526698887, 2526699731, 2526700211, 2526700839, 2527522336, 2526702253, 2527523662]",Beach,3619.0,13.5,0.0,100.0,5.4,"[1211771601, 1211771671, 1211771804, 1211771826, 1211771852, 1211771958, 1211772374, 1211772396, 1211772425, 1211772448, 1211772466, 1211772472, 1211772491]"
35034347485@N01,2069,23,[2527499800],Shopping,1874.0,12.7,0.0,100.0,7.4,[1211768782]
35034347485@N01,2069,28,"[2527501948, 2526681939, 2526682627, 2526683479, 2526684157, 2527505986, 2527507238, 2526686833, 2526687685, 2526688793, 2526690031, 2527511962, 2526692377, 2526703537, 2526704505, 2526705465]",Structure,936.0,13.35,0.0,100.0,6.025,"[1211769409, 1211769443, 1211769628, 1211770479, 1211770493, 1211771133, 1211771230, 1211771247, 1211771293, 1211771317, 1211771366, 1211771379, 1211771412, 1211773082, 1211773139, 1211773318]"
35034348378@N01,2072,1,"[3633043495, 3633857912]",Sport,3506.0,19.1,0.0,42.0,3.4,"[1245055995, 1245056039]"
35034348378@N01,2072,8,[3633859188],Cultural,1736.0,19.4,0.0,35.0,3.9,[1245056503]
35034348378@N01,2072,16,[3633859738],Amusement,3553.0,19.4,0.0,35.0,3.9,[1245057366]
35034348378@N01,2072,21,"[3633852568, 3633039381]",Beach,3594.0,18.3,0.0,17.0,0.8,"[1245048297, 1245048369]"
35034348378@N01,2072,22,[3633033821],Beach,3619.0,18.2,0.0,17.0,0.8,[1245046963]
35034348378@N01,2072,28,"[3633848642, 3633035159]",Structure,936.0,18.3,0.0,17.0,0.8,"[1245047191, 1245047199]"
35034348378@N01,2072,30,[3633042997],Structure,1538.0,19.0,0.0,42.0,3.4,[1245055691]
35107151@N04,2110,6,"[8104103312, 8104099243, 8104101395, 8104086544, 8104105368, 8104091419, 8104117110, 8104117796, 8104103737]",Cultural,986.0,12.588888888888889,0.0,59.111111111111114,13.677777777777777,"[1350623992, 1350628864, 1350629685, 1350636018, 1350636696, 1350636735, 1350637119, 1350637145, 1350637179]"
35107151@N04,2110,7,"[8102909841, 8102926020, 8102927758, 8102906767, 8102920778]",Cultural,2064.0,10.76,0.0,9.2,10.36,"[1350599708, 1350601884, 1350601934, 1350603037, 1350603069]"
35107151@N04,2110,22,[8104065431],Beach,3619.0,11.1,0.0,72.0,12.3,[1350622921]
35237095252@N01,2158,4,[5577173059],Sport,3056.0,-3.4,0.0,0.0,15.9,[1301216901]
35237095252@N01,2158,7,"[5577450878, 5576950055, 5577538318, 5577540586, 5577542430, 5576958045, 5576965815]",Cultural,2064.0,-5.014285714285714,0.0,0.0,14.885714285714286,"[1301209334, 1301215723, 1301215732, 1301215736, 1301215745, 1301215769, 1301215843]"
35237095252@N01,2158,16,"[5577164139, 5577177619]",Amusement,3553.0,-4.1,0.0,0.0,15.45,"[1301216143, 1301216925]"
35237095252@N01,2158,30,"[5576722603, 5576724429, 5577327330, 5576750353, 5577338292, 5577340318, 5576838767, 5577429302, 5577431016, 5577432662, 5576848587, 5577436394, 5576852565, 5577440262, 5577152095]",Structure,1538.0,-7.513333333333334,0.0,0.0,13.693333333333333,"[1301207898, 1301207916, 1301208256, 1301208375, 1301208384, 1301208414, 1301208474, 1301208695, 1301208773, 1301208868, 1301208873, 1301208945, 1301208960, 1301209107, 1301215937]"
35468159247@N01,2196,6,"[2455763354, 2455764736, 2455765512, 2454938657, 2455767526]",Cultural,986.0,5.2,0.0,0.0,10.9,"[1209537240, 1209537302, 1209537314, 1209537349, 1209537597]"
35468159247@N01,2196,16,"[2454925345, 2455753976]",Amusement,3553.0,3.5,0.0,0.0,11.1,"[1209531808, 1209531934]"
35468159247@N01,2196,21,[2460786588],Beach,3594.0,5.2,0.0,0.0,10.9,[1209538761]
35468159247@N01,2196,24,"[2454921875, 2455751394, 2454924005]",Shopping,1028.0,2.1,0.0,0.0,10.699999999999998,"[1209529179, 1209529914, 1209530778]"
35468159247@N01,2196,30,[2455755400],Structure,1538.0,3.4,0.0,0.0,11.1,[1209532847]
35764233@N00,2209,16,[377405881],Amusement,3553.0,-6.8,0.0,98.0,9.4,[1170144062]
35764233@N00,2209,21,[377405876],Beach,3594.0,-10.0,0.0,100.0,10.0,[1170139266]
35764233@N00,2209,22,"[377405883, 377405885]",Beach,3619.0,-7.4,0.0,98.0,9.4,"[1170146420, 1170146430]"
36357702@N08,2252,4,[6330257117],Sport,3056.0,5.3,0.0,100.0,21.9,[1225145865]
36357702@N08,2252,7,"[6331009840, 6330256449]",Cultural,2064.0,5.5,0.0,100.0,20.8,"[1225143722, 1225144192]"
36357702@N08,2252,8,"[6330257745, 6330258167, 6330258555, 6331012600, 6331012850, 6330259635, 6331013542]",Cultural,1736.0,5.257142857142857,0.0,100.0,21.91428571428571,"[1225146386, 1225146423, 1225146935, 1225147108, 1225147163, 1225147933, 1225148498]"
36357702@N08,2252,16,[6331011008],Amusement,3553.0,5.3,0.0,100.0,21.9,[1225145996]
36357702@N08,2252,22,"[6331016546, 6331016798, 6330263401, 6331017294]",Beach,3619.0,4.7,0.0,100.0,22.0,"[1225150397, 1225150491, 1225150591, 1225150606]"
36357702@N08,2252,28,"[6330262371, 6331016286]",Structure,936.0,4.8,0.0,100.0,22.0,"[1225150028, 1225150085]"
36357702@N08,2252,30,"[6330256721, 6330256899]",Structure,1538.0,5.300000000000001,0.0,100.0,21.35,"[1225144486, 1225144853]"
36553196@N08,2275,6,"[6103610922, 6103611244]",Cultural,986.0,29.5,0.0,100.0,9.0,"[1311340700, 1311340942]"
