userID,seqID,poiID,photoID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken
25963075@N04,712,55,[4994410728],Place Of Assembly,40.0,9.2,0.0,33.0,18.2,[1284559476]
25963075@N04,712,130,[4994410602],Community Use,226.0,9.2,0.0,33.0,18.2,[1284559473]
25963075@N04,712,136,[4993805673],Transport,327.0,9.0,0.0,33.0,18.2,[1284559495]
25976134@N04,713,35,[7380384682],Community Use,349.0,10.2,0.0,1.0,9.7,[1335163343]
25976134@N04,713,38,[7500730418],Community Use,455.0,10.2,0.0,1.0,9.7,[1335162331]
25976134@N04,713,90,[7544329212],Community Use,396.0,9.7,0.0,0.0,10.5,[1335165489]
25976134@N04,713,188,"[7425701278, 7384466024]",Place of Worship,225.0,10.05,0.0,0.5,10.1,"[1335163955, 1335165013]"
26085795@N02,723,2,[6552433995],Mixed Use,138.0,12.8,0.1,72.0,18.5,[1318649714]
26085795@N02,723,7,[6556302373],Place of Worship,72.0,12.6,0.0,60.0,17.3,[1318654379]
26085795@N02,723,11,[6548173767],Place of Worship,35.0,16.8,0.6,57.0,13.6,[1318634951]
26085795@N02,723,13,[6551811041],Place of Worship,33.0,12.8,0.1,72.0,18.5,[1318649539]
26085795@N02,723,72,[6557163515],Community Use,20.0,12.0,0.0,29.0,17.0,[1318655315]
26085795@N02,723,74,[6556699873],Community Use,15.0,12.1,0.0,29.0,17.0,[1318654836]
26085795@N02,723,136,"[6550817409, 6550867217]",Transport,327.0,15.3,0.3,66.5,15.100000000000001,"[1318636765, 1318647039]"
26085795@N02,723,163,[6559034683],Transport,91.0,12.0,0.0,29.0,17.0,[1318656405]
26670541@N07,731,163,"[6061357699, 6061908698]",Transport,91.0,11.2,0.0,27.0,7.8,"[1313720927, 1313720949]"
26670541@N07,731,164,"[6061356463, 6061907956]",Transport,70.0,11.2,0.0,27.0,7.8,"[1313719777, 1313720298]"
26670541@N07,731,235,[6061355309],Retail,529.0,11.2,0.0,27.0,7.8,[1313719464]
27759575@N05,757,135,"[4252078499, 4252114515]",Leisure/Recreation,34.0,19.2,0.0,65.0,8.2,"[1258083517, 1258083533]"
27759575@N05,757,150,"[4252135483, 4252136115, 4252908342, 4252908994, 4252909710, 4252138931, 4252139697, 4252911876, 4252914428, 4252915146, 4252144257, 4252916534, 4252145687, 4252146517, 4252918852, 4252919700, 4252920428, 4252922118, 4252151351, 4252152077, 4252924482, 4252153789, 4252926236]",Community Use,258.0,17.2,0.0,74.0,6.0,"[1258089754, 1258089769, 1258089949, 1258089962, 1258089991, 1258090123, 1258090143, 1258090154, 1258090424, 1258090432, 1258090446, 1258090478, 1258090593, 1258090692, 1258090923, 1258091083, 1258091198, 1258091262, 1258091328, 1258091348, 1258091522, 1258091558, 1258091560]"
27759575@N05,757,152,"[4252900404, 4252129459, 4252902178, 4252131153]",Leisure/Recreation,156.0,18.2,0.0,71.0,5.8,"[1258086830, 1258086860, 1258086875, 1258086940]"
27759575@N05,757,203,"[4252926950, 4252927638]",Mixed Use,176.0,14.5,0.0,75.0,7.3,"[1258101181, 1258101185]"
28067218@N00,783,35,"[6693006759, 6694350461]",Community Use,349.0,15.4,0.0,94.0,15.7,"[1326512641, 1326512754]"
28067218@N00,783,131,[6692969597],Place Of Assembly,331.0,15.6,0.0,94.0,15.7,[1326511987]
28067218@N00,783,190,[6694358343],Transport,351.0,15.5,0.0,94.0,15.7,[1326512330]
28135215@N00,798,120,[6856385911],Leisure/Recreation,357.0,15.1,0.0,35.0,12.4,[1328958444]
28135215@N00,798,121,[6856384535],Leisure/Recreation,48.0,15.2,0.0,35.0,12.4,[1328958442]
28135215@N00,798,219,"[6856357497, 6856359347, 6856360901, 6855755039, 6856360143, 6856362701, 6856387337, 6856379421, 6856383579, 6856381927, 6856377493]",Leisure/Recreation,15.0,15.236363636363636,0.0,36.27272727272727,12.381818181818183,"[1328953396, 1328954323, 1328954803, 1328955160, 1328956482, 1328957705, 1328958275, 1328958504, 1328959758, 1328960022, 1328960171]"
28135215@N00,799,12,"[6867774898, 7013921935, 7013927429]",Place of Worship,95.0,16.0,0.0,82.0,6.7,"[1332635206, 1332635276, 1332635466]"
28135215@N00,799,65,"[6867808126, 6867779442, 6867815148, 7013892339, 7015316117, 7015324085, 7015327031, 6869217612]",Community Use,500.0,15.7,0.0,72.0,6.525,"[1332635380, 1332635391, 1332635436, 1332636240, 1332636240, 1332636558, 1332638257, 1332639401]"
28135215@N00,799,203,"[7015311035, 6867794694, 6869208970, 6867799510, 7015331671]",Mixed Use,176.0,15.9,0.0,82.0,6.7,"[1332636073, 1332636073, 1332636288, 1332636753, 1332636753]"
28461660@N00,813,38,"[8519957985, 8520120911, 8521234036]",Community Use,455.0,19.2,0.0,0.0,12.433333333333332,"[1362176251, 1362203285, 1362203294]"
28461660@N00,813,124,[8521230870],Place Of Assembly,187.0,17.2,0.0,0.0,12.5,[1362197888]
28461660@N00,813,213,"[8520880812, 8520116711]",Leisure/Recreation,105.0,21.549999999999997,0.0,0.0,15.450000000000001,"[1362168353, 1362196085]"
28461660@N00,813,230,[8521235542],Community Use,476.0,15.9,0.0,0.0,7.3,[1362204109]
28527865@N05,816,63,"[6788719523, 6788720491, 6788721227, 6788722113, 6788722795, 9817652505]",Leisure/Recreation,34.0,11.5,0.0,100.0,5.5,"[1380976555, 1380976558, 1380976560, 1380976562, 1380976564, 1380976648]"
28527865@N05,816,80,[6718939977],Place Of Assembly,129.0,11.7,0.0,100.0,5.5,[1380976405]
28527865@N05,816,90,"[6718992347, 6718994415]",Community Use,396.0,11.5,0.0,100.0,5.5,"[1380976642, 1380976644]"
28527865@N05,816,131,[6718941805],Place Of Assembly,331.0,11.7,0.0,100.0,5.5,[1380976407]
28527865@N05,816,177,"[6788773337, 6788774623, 6788800389]",Place Of Assembly,133.0,11.4,0.0,100.0,5.5,"[1380976912, 1380976914, 1380976916]"
28527865@N05,816,183,[6788877677],Place Of Assembly,14.0,11.5,0.0,100.0,5.5,[1380976652]
28527865@N05,816,189,"[6718994039, 6718995227, 6718996097, 6718997019, 6718997839]",Place Of Assembly,765.0,11.5,0.0,100.0,5.5,"[1380976898, 1380976900, 1380976902, 1380976904, 1380976908]"
28527865@N05,816,217,[6788876611],Community Use,44.0,11.5,0.0,100.0,5.5,[1380976650]
29174998@N05,852,38,"[4737177545, 4737814190]",Community Use,455.0,10.9,0.0,70.0,11.8,"[1273634854, 1273634854]"
29174998@N05,852,90,"[4737811428, 4737811928]",Community Use,396.0,11.1,0.0,71.0,11.7,"[1273633114, 1273633323]"
29174998@N05,852,236,[4737178501],Retail,94.0,11.0,0.0,70.0,11.8,[1273634896]
29954226@N00,886,65,"[3213509784, 3212664073, 3212664367, 3212664659, 3212665009]",Community Use,500.0,20.54,0.0,0.6,10.2,"[1230058448, 1230058546, 1230058760, 1230058955, 1230058960]"
29954226@N00,886,97,"[3212668689, 3212668907]",Office,148.0,21.3,0.0,0.0,10.2,"[1230061099, 1230061694]"
29954226@N00,886,228,"[3212621967, 3212622291, 3213468734, 3213469052, 3213469360, 3213469746]",Leisure/Recreation,156.0,17.8,0.0,0.0,10.5,"[1230048767, 1230048872, 1230049059, 1230049076, 1230049125, 1230049259]"
30126548@N00,898,185,[11897500434],Leisure/Recreation,62.0,16.8,0.0,2.0,16.3,[1389407520]
30126548@N00,898,187,"[11897076535, 11897362733, 11897945296]",Place Of Assembly,56.0,17.066666666666666,0.0,1.6666666666666667,17.133333333333336,"[1389404338, 1389406606, 1389406803]"
30126548@N00,898,218,"[11897947696, 11897948796]",Purpose Built,287.0,16.8,0.0,2.0,16.3,"[1389407771, 1389407776]"
30206889@N00,900,4,[453306573],Leisure/Recreation,96.0,17.1,0.0,1.0,16.3,[1175644337]
30206889@N00,900,84,"[453365889, 457088146]",Mixed Use,336.0,13.0,0.0,75.0,6.6,"[1175670951, 1175671110]"
30206889@N00,900,85,[453333572],Place Of Assembly,27.0,13.2,0.0,67.0,6.8,[1175659967]
30206889@N00,900,88,"[457094519, 457088128]",Place Of Assembly,53.0,11.9,0.0,62.0,7.3,"[1175667363, 1175669938]"
30206889@N00,900,99,[457094503],Leisure/Recreation,386.0,12.5,0.0,47.0,7.0,[1175666113]
30206889@N00,900,120,[453333686],Leisure/Recreation,357.0,12.4,0.0,47.0,7.0,[1175664756]
30206889@N00,900,124,"[453306639, 453306665]",Place Of Assembly,187.0,16.35,0.0,1.5,15.05,"[1175644749, 1175647148]"
30206889@N00,900,125,[453306675],Place Of Assembly,116.0,14.6,0.0,67.0,12.4,[1175651466]
30206889@N00,900,130,[457094517],Community Use,226.0,11.9,0.0,62.0,7.3,[1175666829]
30206889@N00,900,131,"[453365865, 457088184, 457088188]",Place Of Assembly,331.0,12.799999999999999,0.0,67.66666666666667,5.533333333333334,"[1175670068, 1175676613, 1175676719]"
30206889@N00,900,132,"[453365835, 453365853]",Leisure/Recreation,129.0,12.5,0.0,47.0,7.0,"[1175665553, 1175665651]"
30206889@N00,900,188,"[453306533, 453306549, 457088196]",Place of Worship,225.0,15.066666666666668,0.0,28.666666666666668,14.033333333333333,"[1175642180, 1175642593, 1175680801]"
30206889@N00,901,97,"[1537017707, 457181304, 457181324, 459573251]",Office,148.0,15.675,0.0,4.5,12.95,"[1175821489, 1175821509, 1175822763, 1175836206]"
30206889@N00,901,99,[457181314],Leisure/Recreation,386.0,16.6,0.0,6.0,13.9,[1175822069]
30206889@N00,901,131,[457171658],Place Of Assembly,331.0,18.0,0.0,30.0,14.1,[1175818924]
30206889@N00,901,188,"[457181326, 459573285]",Place of Worship,225.0,14.65,0.0,3.0,12.0,"[1175823222, 1175837865]"
30206889@N00,901,230,[459573259],Community Use,476.0,12.9,0.0,0.0,10.1,[1175837610]
30265340@N00,902,61,[209939419],Transport,122.0,17.1,0.0,99.0,14.6,[1138855648]
30265340@N00,902,124,"[145271276, 145273152, 145271829, 145272547, 147472188, 147473632, 147472800]",Place Of Assembly,187.0,19.5,0.0,98.0,19.5,"[1138839931, 1138839944, 1138839960, 1138839981, 1138840842, 1138841242, 1138841549]"
30265340@N00,902,125,[147473982],Place Of Assembly,116.0,20.9,0.0,92.0,20.5,[1138834732]
30265340@N00,902,220,"[142628689, 142629141]",Place Of Assembly,197.0,20.9,0.0,92.0,20.5,"[1138831874, 1138831966]"
30265340@N00,903,37,"[434815905, 434814183, 434814350, 434814577, 434814701, 434814955, 434815103]",Community Use,18.0,12.042857142857143,0.0,1.8571428571428572,7.657142857142857,"[1174108949, 1174131642, 1174131794, 1174131824, 1174131832, 1174131858, 1174131955]"
30265340@N00,903,70,"[434827445, 434827456, 434827877]",Leisure/Recreation,291.0,14.1,0.0,2.0,7.400000000000001,"[1174114156, 1174114209, 1174114352]"
30265340@N00,903,95,"[434824158, 434824310, 434824490, 434824704, 434824870, 434825048]",Purpose Built,116.0,14.0,0.0,2.0,7.400000000000001,"[1174113403, 1174113419, 1174113425, 1174113508, 1174113549, 1174113567]"
30265340@N00,905,23,"[3247676403, 3248502556, 3248502906]",Place of Worship,8.0,15.199999999999998,0.0,10.0,6.0,"[1232954155, 1232954163, 1232954238]"
30265340@N00,905,50,[3247675867],Leisure/Recreation,12.0,15.2,0.0,10.0,6.0,[1232954626]
30265340@N00,905,65,[3242453402],Community Use,500.0,15.2,0.0,10.0,6.0,[1232953257]
30265340@N00,929,12,"[8123656284, 8123658384]",Place of Worship,95.0,14.3,0.3,74.0,21.2,"[1351197752, 1351197781]"
30265340@N00,929,201,[8123653122],Mixed Use,104.0,14.3,0.3,74.0,21.2,[1351197613]
30265340@N00,929,203,"[8123662090, 8123669124]",Mixed Use,176.0,14.45,0.15,71.0,19.9,"[1351198678, 1351198815]"
30265340@N00,933,2,[8261336021],Mixed Use,138.0,11.3,0.0,3.0,14.3,[1355051270]
30265340@N00,933,38,"[8262407320, 8261351823]",Community Use,455.0,11.2,0.0,3.0,14.3,"[1355051522, 1355051861]"
30265340@N00,933,55,"[8261271933, 8261275871, 8261281365]",Place Of Assembly,40.0,11.9,0.0,1.0,14.199999999999998,"[1355047150, 1355047159, 1355047193]"
30265340@N00,933,57,[8262366772],Place Of Assembly,58.0,11.8,0.0,2.0,14.1,[1355047565]
30265340@N00,933,90,"[8262393906, 8261331549, 8262400284, 8262402056]",Community Use,396.0,11.325,0.0,2.75,14.25,"[1355050772, 1355050880, 1355051124, 1355051144]"
30265340@N00,933,130,[8261266611],Community Use,226.0,11.9,0.0,1.0,14.2,[1355046872]
30265340@N00,933,131,[8261303515],Place Of Assembly,331.0,11.9,0.0,2.0,14.1,[1355047789]
30265340@N00,933,236,[8261355269],Retail,94.0,11.3,0.0,3.0,14.3,[1355051892]
30265340@N00,940,177,"[8554131442, 8554157528, 8554158934, 8554163046]",Place Of Assembly,133.0,24.1,0.0,0.0,21.2,"[1363126567, 1363126779, 1363126791, 1363126812]"
30265340@N00,940,202,[8554171472],Transport,358.0,19.9,0.0,0.0,20.4,[1363139853]
30265340@N00,940,241,[8553049425],Place Of Assembly,23.0,24.1,0.0,0.0,21.2,[1363126695]
30265340@N00,950,79,"[9311283220, 9308450031, 9311237702]",Place Of Assembly,57.0,13.666666666666666,0.0,100.0,13.266666666666666,"[1374022380, 1374022685, 1374023906]"
30265340@N00,950,81,[9308492899],Place Of Assembly,36.0,13.8,0.0,100.0,12.9,[1374022274]
30265340@N00,950,177,"[9311195838, 9311208310]",Place Of Assembly,133.0,13.3,0.0,100.0,14.15,"[1374026367, 1374026744]"
30265340@N00,957,98,[9740069806],Place Of Assembly,100.0,11.4,0.0,85.0,4.8,[1379130359]
30265340@N00,957,190,[9764113012],Transport,351.0,9.5,0.0,40.0,6.1,[1379137139]
30265340@N00,957,230,"[10111604374, 10111711293]",Community Use,476.0,11.5,0.0,85.0,4.8,"[1379128733, 1379130236]"
30265340@N00,964,35,"[10946512856, 10968189114, 10968017655]",Community Use,349.0,19.066666666666666,0.0,42.0,23.766666666666666,"[1384815540, 1384815710, 1384815734]"
30265340@N00,964,65,"[10968422633, 10968412184, 10981440193, 10981362834, 10981298626]",Community Use,500.0,15.2,0.0,49.0,10.8,"[1384828206, 1384828802, 1384828873, 1384829656, 1384829889]"
30265340@N00,964,84,"[10968252334, 10968289204]",Mixed Use,336.0,17.2,0.0,36.0,23.2,"[1384819940, 1384820025]"
30265340@N00,964,165,[10968320264],Transport,42.0,15.3,0.0,49.0,10.8,[1384827171]
30342939@N00,981,131,[2202379019],Place Of Assembly,331.0,11.2,0.0,24.0,8.7,[1195804765]
30342939@N00,981,185,"[2203058764, 2202277973]",Leisure/Recreation,62.0,11.1,0.0,24.0,8.7,"[1195801922, 1195802136]"
30342939@N00,981,218,"[2203009368, 2202229709, 2202238855, 2203038024, 2203042244, 2202255923]",Purpose Built,287.0,11.5,0.0,22.5,8.75,"[1195800624, 1195801030, 1195801169, 1195801243, 1195801360, 1195801603]"
30342939@N00,981,228,"[2202288991, 2202295879, 2203096178]",Leisure/Recreation,156.0,11.199999999999998,0.0,24.0,8.7,"[1195802523, 1195802725, 1195802792]"
30342939@N00,982,5,[2317885380],Place of Worship,52.0,17.8,0.0,0.0,16.6,[1195864031]
30342939@N00,982,7,[2219369285],Place of Worship,72.0,21.3,0.0,0.0,10.6,[1195847404]
30342939@N00,982,61,[2317108269],Transport,122.0,17.8,0.0,0.0,16.6,[1195865551]
30342939@N00,982,84,"[2251055893, 2251059853, 2251859624, 2251866332, 2251075337, 2251880090]",Mixed Use,336.0,20.7,0.0,0.0,18.1,"[1195853967, 1195854014, 1195854307, 1195854342, 1195854385, 1195854771]"
30342939@N00,982,90,"[2220214008, 2220217832, 2220221032]",Community Use,396.0,21.2,0.0,0.0,14.800000000000002,"[1195850910, 1195850972, 1195851029]"
30342939@N00,982,97,[2251809272],Office,148.0,20.7,0.0,0.0,18.1,[1195853069]
30342939@N00,982,131,"[2251045997, 2251846562]",Place Of Assembly,331.0,20.8,0.0,0.0,18.1,"[1195853769, 1195853813]"
30342939@N00,982,187,"[2251122637, 2251922660]",Place Of Assembly,56.0,19.8,0.0,0.0,18.4,"[1195855789, 1195855852]"
30342939@N00,982,188,"[2219456919, 2220253786]",Place of Worship,225.0,20.6,0.0,0.0,18.1,"[1195852343, 1195852548]"
30342939@N00,982,190,"[2219450187, 2219453315]",Transport,351.0,20.7,0.0,0.0,18.1,"[1195851986, 1195852188]"
30342939@N00,982,228,"[2251102701, 2251107531]",Leisure/Recreation,156.0,20.4,0.0,0.0,18.25,"[1195855103, 1195855204]"
30342939@N00,982,230,"[2219466157, 2219469637, 2251008773]",Community Use,476.0,20.7,0.0,0.0,18.1,"[1195852823, 1195852892, 1195852982]"
30342939@N00,982,232,"[2317934834, 2317129939, 2317134301, 2317946186]",Transport,87.0,16.3,0.0,0.0,14.1,"[1195867728, 1195867807, 1195867881, 1195867918]"
30342939@N00,982,235,"[2220183668, 2220186382, 2220189764, 2219400761, 2220197236]",Retail,529.0,21.2,0.0,0.0,14.8,"[1195849491, 1195849570, 1195849632, 1195849674, 1195849784]"
30342939@N00,982,236,"[2220201984, 2219413099]",Retail,94.0,21.3,0.0,0.0,14.8,"[1195850064, 1195850517]"
30342939@N00,982,242,[2251977622],Mixed Use,45.0,19.7,0.0,0.0,18.4,[1195858790]
30628871@N00,986,97,"[103774594, 103774595, 103774596, 103774597, 103774598, 103774599, 103776268, 103776269]",Office,148.0,33.9,0.0,93.0,24.8,"[1140721867, 1140721959, 1140722012, 1140722149, 1140722295, 1140722327, 1140722444, 1140722476]"
30628871@N00,986,188,"[103776270, 103776271]",Place of Worship,225.0,33.9,0.0,93.0,24.8,"[1140722722, 1140722881]"
30628871@N00,986,190,"[103772834, 103772835, 103772836, 103772837, 103776272, 103772838]",Transport,351.0,33.9,0.0,93.0,24.8,"[1140721411, 1140721921, 1140722037, 1140722767, 1140723016, 1140723139]"
30628871@N00,995,35,[6844363099],Community Use,349.0,19.0,0.0,15.0,17.1,[1328401579]
30628871@N00,995,97,"[6844283079, 6844283091, 6844283093]",Office,148.0,19.8,0.0,16.0,18.2,"[1328404707, 1328404750, 1328404793]"
30628871@N00,995,188,"[6844283063, 6844283103]",Place of Worship,225.0,19.0,0.0,9.5,17.4,"[1328402885, 1328408413]"
30628871@N00,995,189,"[6844884119, 6844884129, 6844884131, 6844903101, 6844903105, 6844903113, 6844903117, 6844903119, 6844903127]",Place Of Assembly,765.0,19.0,0.0,15.0,17.1,"[1328400034, 1328400049, 1328400414, 1328400439, 1328400445, 1328400501, 1328400529, 1328400609, 1328400819]"
31043650@N04,1006,35,[8372418318],Community Use,349.0,16.8,0.0,100.0,14.2,[1357963427]
31043650@N04,1006,76,[8371469997],Leisure/Recreation,367.0,16.5,0.0,98.0,15.2,[1357967750]
31043650@N04,1006,235,[8371038363],Retail,529.0,18.4,0.0,100.0,13.6,[1357953220]
31058815@N00,1007,120,"[7735138610, 7735138780, 7735139058, 7735139214, 7735139410, 7735139580, 7735139870, 7735140022]",Leisure/Recreation,357.0,21.9375,0.0,19.875,5.3999999999999995,"[1327715346, 1327720293, 1327733164, 1327734194, 1327738934, 1327739000, 1327742571, 1327745358]"
31058815@N00,1007,132,[7735138420],Leisure/Recreation,129.0,27.1,0.0,29.0,11.2,[1327715163]
31058815@N00,1007,190,[7735138220],Transport,351.0,27.1,0.0,29.0,11.2,[1327714370]
31148157@N00,1012,38,[262763836],Community Use,455.0,15.0,0.0,1.0,12.1,[1160200288]
31148157@N00,1012,235,[262763871],Retail,529.0,15.1,0.0,1.0,12.1,[1160200292]
31148157@N00,1012,242,[262763803],Mixed Use,45.0,15.0,0.0,1.0,12.1,[1160200284]
31148157@N00,1015,65,[281912004],Community Use,500.0,13.2,0.0,0.0,7.2,[1160968096]
31148157@N00,1015,99,[271103698],Leisure/Recreation,386.0,9.9,0.0,0.0,4.4,[1160978522]
31148157@N00,1015,202,"[271111168, 271110072]",Transport,358.0,13.3,0.0,0.0,7.2,"[1160967898, 1160968214]"
31148157@N00,1021,57,[289254514],Place Of Assembly,58.0,14.7,0.0,20.0,14.1,[1162695852]
31148157@N00,1021,88,[289254368],Place Of Assembly,53.0,14.7,0.0,20.0,14.1,[1162696468]
31148157@N00,1021,99,"[293828471, 289264479]",Leisure/Recreation,386.0,14.0,0.0,8.0,14.2,"[1162699679, 1162700500]"
31400835@N03,1032,56,"[9134699998, 9132480499, 9140312275, 9134698044]",Place Of Assembly,12.0,9.25,0.0,46.5,5.6,"[1372124307, 1372124339, 1372125802, 1372126026]"
31400835@N03,1032,88,[9134702114],Place Of Assembly,53.0,9.9,0.0,48.0,5.9,[1372124861]
31400835@N03,1032,130,"[9134710322, 9132489311, 9132496789, 9134709596, 9134695386]",Community Use,226.0,8.24,0.0,39.8,6.0600000000000005,"[1372127174, 1372127255, 1372127364, 1372129895, 1372129948]"
31404528@N02,1034,79,"[12643589903, 12643482745]",Place Of Assembly,57.0,18.5,0.0,75.0,29.7,"[1392838410, 1392838478]"
31404528@N02,1034,80,[12643736574],Place Of Assembly,129.0,18.6,0.0,75.0,29.7,[1392837601]
31404528@N02,1034,109,"[12643392703, 12643564053]",Place Of Assembly,29.0,18.8,0.0,75.0,29.7,"[1392837668, 1392838318]"
31404528@N02,1034,190,[12644112054],Transport,351.0,18.5,0.0,75.0,29.7,[1392839034]
31404528@N02,1034,230,"[12643780054, 12643806194, 12643467273, 12643848904]",Community Use,476.0,18.5,0.0,75.0,29.7,"[1392837762, 1392837867, 1392837957, 1392838030]"
33062815@N00,1075,35,[12554445234],Community Use,349.0,17.6,0.0,10.0,14.5,[1392518800]
33062815@N00,1075,90,[12552307894],Community Use,396.0,19.5,0.0,27.0,20.8,[1392510233]
33062815@N00,1075,190,[12551629114],Transport,351.0,20.4,0.0,20.0,22.1,[1392507527]
33195950@N00,1078,11,[9963708343],Place of Worship,35.0,13.3,0.6,70.0,20.9,[1379457333]
33195950@N00,1078,13,"[9963704213, 9963703823]",Place of Worship,33.0,11.1,1.2,100.0,25.6,"[1379466559, 1379466609]"
33195950@N00,1078,14,[9963704583],Place of Worship,84.0,11.1,1.2,100.0,25.6,[1379466531]
33195950@N00,1078,47,"[9963707953, 9963582245]",Retail,473.0,12.2,0.3,100.0,23.3,"[1379462743, 1379462934]"
33195950@N00,1078,55,[9963635596],Place Of Assembly,40.0,11.2,1.2,100.0,25.6,[1379468280]
33195950@N00,1078,65,[9963641416],Community Use,500.0,12.1,0.3,100.0,23.3,[1379465883]
33195950@N00,1078,66,[9963703313],Place Of Assembly,134.0,11.1,1.2,100.0,25.6,[1379466786]
33195950@N00,1078,131,[9963635956],Place Of Assembly,331.0,11.3,1.2,100.0,25.6,[1379468172]
33195950@N00,1078,189,"[9963577385, 9963576995, 9963701773]",Place Of Assembly,765.0,11.1,1.2,100.0,25.600000000000005,"[1379466865, 1379466897, 1379466936]"
33195950@N00,1078,201,"[9963706073, 9963705693]",Mixed Use,104.0,12.1,0.3,100.0,23.3,"[1379464307, 1379464952]"
33195950@N00,1078,202,[9963642156],Transport,358.0,12.2,0.3,100.0,23.3,[1379463581]
33195950@N00,1078,230,[9963575135],Community Use,476.0,11.3,1.2,100.0,25.6,[1379467968]
33195950@N00,1078,231,[9963701233],Place Of Assembly,121.0,11.2,1.2,100.0,25.6,[1379467540]
33200530@N04,1079,35,"[9757444811, 9757455221, 9757453172, 9757459072]",Community Use,349.0,11.9,0.0,25.0,23.4,"[1376191086, 1376191988, 1376192068, 1376192239]"
33200530@N04,1079,90,"[9757442294, 9757450964, 9757259792, 9757473604, 9757283721, 9757288752, 9757503994, 9757313451, 9757520604]",Community Use,396.0,12.0,0.0,57.0,22.4,"[1376187365, 1376187385, 1376187650, 1376187676, 1376187789, 1376187809, 1376187819, 1376188319, 1376188464]"
33200530@N04,1079,99,"[9757530925, 9757532974, 9757615053, 9757549654]",Leisure/Recreation,386.0,12.1,0.0,57.0,22.4,"[1376188895, 1376188962, 1376188986, 1376189125]"
33200530@N04,1079,131,"[9757576744, 9757585114, 9757592874, 9757593586, 9757412202, 9757617516, 9757438361]",Place Of Assembly,331.0,12.142857142857142,0.0,38.714285714285715,22.971428571428568,"[1376189518, 1376189602, 1376189620, 1376190291, 1376190309, 1376190347, 1376190563]"
33200530@N04,1079,177,[9757108511],Place Of Assembly,133.0,12.9,0.0,29.0,20.7,[1376182344]
33200530@N04,1079,189,[9757195622],Place Of Assembly,765.0,12.3,0.0,56.0,21.3,[1376185614]
33200530@N04,1079,236,[9757469782],Retail,94.0,11.9,0.0,25.0,23.4,[1376192720]
33200530@N04,1079,241,[9757099202],Place Of Assembly,23.0,12.9,0.0,29.0,20.7,[1376182187]
33917831@N00,1092,99,"[114428326, 114428383, 114428355]",Leisure/Recreation,386.0,18.166666666666668,0.0,20.333333333333332,12.533333333333333,"[1141522225, 1141527782, 1141538882]"
33917831@N00,1092,231,"[114429386, 114429537, 114429413, 114429477, 114428405]",Place Of Assembly,121.0,16.8,0.0,38.0,13.1,"[1141539280, 1141539318, 1141539400, 1141539419, 1141539506]"
33917831@N00,1092,235,"[114430223, 114430206, 114430063, 114430092, 114430133, 114430173]",Retail,529.0,16.599999999999998,0.0,49.666666666666664,14.0,"[1141541160, 1141541254, 1141541329, 1141541839, 1141542361, 1141542805]"
34948727@N00,1129,97,"[403290304, 403290379]",Office,148.0,20.7,0.0,7.0,19.8,"[1169769741, 1169769780]"
34948727@N00,1129,130,[377930914],Community Use,226.0,19.0,0.0,8.0,19.1,[1169774731]
34948727@N00,1129,131,[377930750],Place Of Assembly,331.0,19.1,0.0,8.0,19.1,[1169774376]
34948727@N00,1129,213,[377918779],Leisure/Recreation,105.0,22.4,0.0,2.0,18.4,[1169767808]
34948727@N00,1136,5,[5987813444],Place of Worship,52.0,10.4,0.0,98.0,17.4,[1310800701]
34948727@N00,1136,35,[5987252147],Community Use,349.0,10.6,0.0,100.0,19.0,[1310803843]
34948727@N00,1136,132,"[5987815274, 5987253645]",Leisure/Recreation,129.0,10.8,0.0,100.0,19.0,"[1310806520, 1310806568]"
34948727@N00,1136,188,[5987814752],Place of Worship,225.0,10.7,0.0,100.0,19.0,[1310805417]
34948727@N00,1136,236,[5987250311],Retail,94.0,10.4,0.0,98.0,17.4,[1310799761]
35468141938@N01,1155,38,[6075064813],Community Use,455.0,8.6,0.0,0.0,14.3,[1314108495]
35468141938@N01,1155,130,"[6075138209, 6075307451, 6075442597]",Community Use,226.0,12.666666666666666,0.0,0.3333333333333333,15.1,"[1314110666, 1314116210, 1314121073]"
35468141938@N01,1155,230,"[6075210476, 6074799279]",Community Use,476.0,7.85,0.0,0.0,13.75,"[1314098510, 1314101587]"
35468141938@N01,1155,231,[6074978893],Place Of Assembly,121.0,7.8,0.0,0.0,15.0,[1314106161]
36330826404@N01,1194,132,"[391706454, 391706445, 391706439]",Leisure/Recreation,129.0,12.5,0.0,41.0,6.2,"[1166342913, 1166342981, 1166343000]"
36330826404@N01,1194,228,"[394975844, 394975810]",Leisure/Recreation,156.0,12.5,0.0,41.0,6.2,"[1166344023, 1166344126]"
36330826404@N01,1194,235,[372732442],Retail,529.0,20.4,0.0,16.0,16.6,[1166318979]
36330826404@N01,1194,236,"[372772971, 372739399]",Retail,94.0,20.4,0.0,16.0,16.6,"[1166319265, 1166319360]"
36424619@N00,1229,12,"[464060281, 464053086]",Place of Worship,95.0,11.3,0.0,100.0,4.7,"[1176901985, 1176901999]"
36424619@N00,1229,188,[464054324],Place of Worship,225.0,14.1,0.0,100.0,3.3,[1176873442]
36424619@N00,1229,219,[464061323],Leisure/Recreation,15.0,14.2,0.0,100.0,3.3,[1176874640]
36521966482@N01,1230,97,[835663],Office,148.0,12.6,0.3,100.0,6.9,[1093758183]
