photoID,userID,dateTaken,poiID,poiTheme,poiFreq,seqID,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken_og
4896831690,12641532@N00,1280095118,24,Shopping,1028.0,253,20.3,0.0,4.0,13.6,1280095118
4896237709,12641532@N00,1280095149,24,Shopping,1028.0,253,20.3,0.0,4.0,13.6,1280095149
4896239621,12641532@N00,1280095165,24,Shopping,1028.0,253,20.3,0.0,4.0,13.6,1280095165
4896836418,12641532@N00,1280096607,24,Shopping,1028.0,253,19.9,0.0,3.0,13.0,1280096607
4896837954,12641532@N00,1280096626,24,Shopping,1028.0,253,19.9,0.0,3.0,13.0,1280096626
4896257799,12641532@N00,1280108852,11,Cultural,4142.0,253,18.6,0.0,0.0,12.1,1280108852
4896854672,12641532@N00,1280109008,11,Cultural,4142.0,253,18.6,0.0,0.0,12.1,1280109008
4896261003,12641532@N00,1280109024,11,Cultural,4142.0,253,18.6,0.0,0.0,12.1,1280109024
8225559659,12659736@N02,1353391105,28,Structure,936.0,254,4.0,0.0,100.0,6.4,1353391105
8225561441,12659736@N02,1353391279,22,Beach,3619.0,254,4.8,0.0,100.0,5.6,1353391279
8226634534,12659736@N02,1353391377,22,Beach,3619.0,254,4.8,0.0,100.0,5.6,1353391377
8226634914,12659736@N02,1353391412,22,Beach,3619.0,254,4.8,0.0,100.0,5.6,1353391412
8225562585,12659736@N02,1353391430,22,Beach,3619.0,254,4.8,0.0,100.0,5.6,1353391430
5935912658,12693966@N07,1310443922,7,Cultural,2064.0,256,21.9,0.0,6.0,15.1,1310443922
5935353785,12693966@N07,1310444239,7,Cultural,2064.0,256,21.9,0.0,6.0,15.1,1310444239
5935913588,12693966@N07,1310444267,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310444267
5935914132,12693966@N07,1310445168,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310445168
5935355407,12693966@N07,1310445192,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310445192
5935915114,12693966@N07,1310445227,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310445227
5935356479,12693966@N07,1310446378,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310446378
5935357029,12693966@N07,1310446401,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310446401
5935916898,12693966@N07,1310446414,16,Amusement,3553.0,256,21.9,0.0,6.0,15.1,1310446414
5935358085,12693966@N07,1310448017,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448017
5935917810,12693966@N07,1310448033,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448033
5935358915,12693966@N07,1310448057,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448057
5935359385,12693966@N07,1310448070,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448070
5935359875,12693966@N07,1310448086,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448086
5935360391,12693966@N07,1310448104,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448104
5935360891,12693966@N07,1310448130,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448130
5935920776,12693966@N07,1310448145,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448145
5935921292,12693966@N07,1310448163,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448163
5935921702,12693966@N07,1310448176,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448176
5935922330,12693966@N07,1310448269,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448269
5935363479,12693966@N07,1310448304,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448304
5935923578,12693966@N07,1310448308,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448308
5935924306,12693966@N07,1310448314,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448314
5935365441,12693966@N07,1310448320,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448320
5935925230,12693966@N07,1310448351,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448351
5935925812,12693966@N07,1310448403,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448403
5935926518,12693966@N07,1310448438,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448438
5935927032,12693966@N07,1310448445,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448445
5935368137,12693966@N07,1310448463,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448463
5935927904,12693966@N07,1310448467,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448467
5935928348,12693966@N07,1310448488,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448488
5935928712,12693966@N07,1310448513,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448513
5935929300,12693966@N07,1310448560,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448560
5935370765,12693966@N07,1310448848,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448848
5935371167,12693966@N07,1310448878,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448878
5935371667,12693966@N07,1310448953,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448953
5935931440,12693966@N07,1310448964,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448964
5935932048,12693966@N07,1310448968,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448968
5935932816,12693966@N07,1310448971,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448971
5935374111,12693966@N07,1310448974,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310448974
5935374755,12693966@N07,1310449703,16,Amusement,3553.0,256,22.7,0.0,0.0,15.8,1310449703
5935375583,12693966@N07,1310450762,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310450762
5935935430,12693966@N07,1310451222,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451222
5935376645,12693966@N07,1310451229,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451229
5935377171,12693966@N07,1310451236,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451236
5935377587,12693966@N07,1310451241,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451241
5935378171,12693966@N07,1310451252,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451252
5935378605,12693966@N07,1310451260,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451260
5935379149,12693966@N07,1310451273,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451273
5935379701,12693966@N07,1310451286,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451286
5935380271,12693966@N07,1310451294,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451294
5935940552,12693966@N07,1310451317,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451317
5935381639,12693966@N07,1310451322,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451322
5935941710,12693966@N07,1310451334,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451334
5935942118,12693966@N07,1310451341,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451341
5935942656,12693966@N07,1310451397,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451397
5935943124,12693966@N07,1310451401,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451401
5935943738,12693966@N07,1310451447,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451447
5935384869,12693966@N07,1310451451,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451451
5935385355,12693966@N07,1310451458,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451458
5935385841,12693966@N07,1310451461,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451461
5935945746,12693966@N07,1310451472,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451472
5935946214,12693966@N07,1310451498,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451498
5935946828,12693966@N07,1310451503,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451503
5935387773,12693966@N07,1310451518,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451518
5935388297,12693966@N07,1310451527,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451527
5935388869,12693966@N07,1310451551,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451551
5935389399,12693966@N07,1310451554,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451554
5935389941,12693966@N07,1310451559,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451559
5935390587,12693966@N07,1310451576,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451576
5935950472,12693966@N07,1310451582,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451582
5935391741,12693966@N07,1310451586,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451586
5935392329,12693966@N07,1310451655,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310451655
5935952128,12693966@N07,1310452244,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310452244
5935952880,12693966@N07,1310453210,16,Amusement,3553.0,256,23.7,0.0,0.0,14.9,1310453210
5935953434,12693966@N07,1310454457,16,Amusement,3553.0,256,25.0,0.0,0.0,15.9,1310454457
5935954296,12693966@N07,1310454470,16,Amusement,3553.0,256,25.0,0.0,0.0,15.9,1310454470
5935395755,12693966@N07,1310454490,16,Amusement,3553.0,256,25.0,0.0,0.0,15.9,1310454490
5935955442,12693966@N07,1310454508,16,Amusement,3553.0,256,25.0,0.0,0.0,15.9,1310454508
2768884479,12829633@N05,1218702177,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702177
2768885709,12829633@N05,1218702214,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702214
2769735042,12829633@N05,1218702215,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702215
2769736356,12829633@N05,1218702288,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702288
2768889391,12829633@N05,1218702291,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702291
2769738826,12829633@N05,1218702316,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702316
2769740144,12829633@N05,1218702340,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702340
2769741166,12829633@N05,1218702344,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702344
2769742554,12829633@N05,1218702390,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702390
2769744552,12829633@N05,1218702394,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702394
2769746054,12829633@N05,1218702437,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702437
2768899615,12829633@N05,1218702461,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702461
2769748844,12829633@N05,1218702489,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702489
2769750204,12829633@N05,1218702531,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218702531
2769751708,12829633@N05,1218703995,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218703995
2768905151,12829633@N05,1218704000,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218704000
2768906373,12829633@N05,1218704002,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218704002
2769755854,12829633@N05,1218704019,16,Amusement,3553.0,262,21.0,0.0,14.0,6.0,1218704019
2768909505,12829633@N05,1218704876,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704876
2769759472,12829633@N05,1218704889,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704889
2769761042,12829633@N05,1218704895,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704895
2768915179,12829633@N05,1218704903,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704903
2768917159,12829633@N05,1218704906,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704906
2768918637,12829633@N05,1218704921,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704921
2769768574,12829633@N05,1218704971,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218704971
2768921647,12829633@N05,1218705000,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705000
2768923253,12829633@N05,1218705009,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705009
2769773398,12829633@N05,1218705014,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705014
2769775042,12829633@N05,1218705021,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705021
2769776600,12829633@N05,1218705029,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705029
2768929829,12829633@N05,1218705032,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705032
2768931379,12829633@N05,1218705044,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705044
2768932923,12829633@N05,1218705048,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705048
2769783128,12829633@N05,1218705126,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705126
2768936665,12829633@N05,1218705165,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705165
2768937961,12829633@N05,1218705702,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218705702
2768941807,12829633@N05,1218706107,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706107
2768945523,12829633@N05,1218706278,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706278
2769795650,12829633@N05,1218706334,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706334
2769796976,12829633@N05,1218706343,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706343
2769798370,12829633@N05,1218706378,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706378
2769799932,12829633@N05,1218706436,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706436
2768952879,12829633@N05,1218706681,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706681
2769802482,12829633@N05,1218706687,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706687
2769803532,12829633@N05,1218706695,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706695
2769804728,12829633@N05,1218706699,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706699
2769806060,12829633@N05,1218706703,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706703
2769807424,12829633@N05,1218706827,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706827
2768960379,12829633@N05,1218706838,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706838
2768961817,12829633@N05,1218706924,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706924
2768963197,12829633@N05,1218706987,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218706987
2769812680,12829633@N05,1218707684,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218707684
2768965553,12829633@N05,1218707690,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218707690
2769815536,12829633@N05,1218707700,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218707700
2768968287,12829633@N05,1218707741,16,Amusement,3553.0,262,21.6,0.0,38.0,4.4,1218707741
2769817996,12829633@N05,1218708028,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708028
2768970947,12829633@N05,1218708336,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708336
2769820892,12829633@N05,1218708587,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708587
2769822428,12829633@N05,1218708713,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708713
2768974861,12829633@N05,1218708767,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708767
2769825440,12829633@N05,1218708841,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708841
2769826684,12829633@N05,1218708882,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708882
2768979407,12829633@N05,1218708891,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708891
2769829340,12829633@N05,1218708909,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218708909
2768982525,12829633@N05,1218709367,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218709367
2768983953,12829633@N05,1218709374,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218709374
2768985855,12829633@N05,1218709379,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218709379
2768987017,12829633@N05,1218710585,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218710585
2769836950,12829633@N05,1218710716,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218710716
2768990201,12829633@N05,1218710721,16,Amusement,3553.0,262,21.7,0.0,30.0,2.9,1218710721
2769840078,12829633@N05,1218713092,13,Cultural,964.0,262,22.7,0.0,27.0,2.4,1218713092
9639380889,12874594@N08,1377406913,21,Beach,3594.0,267,20.6,0.0,93.0,4.7,1377406913
9658297003,12874594@N08,1377412795,23,Shopping,1874.0,267,21.9,0.0,0.0,6.5,1377412795
9661529548,12874594@N08,1377415686,23,Shopping,1874.0,267,23.3,0.0,32.0,9.2,1377415686
11309875675,12925338@N07,1386589023,28,Structure,936.0,270,1.4,0.0,100.0,28.2,1386589023
11309917366,12925338@N07,1386589328,28,Structure,936.0,270,1.4,0.0,100.0,28.2,1386589328
11309866535,12925338@N07,1386590964,23,Shopping,1874.0,270,1.3,0.0,99.0,27.8,1386590964
18456776,13273343@N00,1116646263,30,Structure,1538.0,288,8.8,0.0,6.0,10.7,1116646263
18456777,13273343@N00,1116653308,16,Amusement,3553.0,288,12.8,0.0,21.0,8.7,1116653308
18456778,13273343@N00,1116654998,8,Cultural,1736.0,288,12.8,0.0,21.0,8.7,1116654998
13998740745,13411198@N00,1299151587,1,Sport,3506.0,289,-5.7,0.0,100.0,13.4,1299151587
13999178434,13411198@N00,1299151599,1,Sport,3506.0,289,-5.7,0.0,100.0,13.4,1299151599
14018742763,13411198@N00,1299152466,1,Sport,3506.0,289,-5.7,0.0,100.0,13.4,1299152466
13975634416,13411198@N00,1299153612,8,Cultural,1736.0,289,-5.4,0.0,100.0,12.2,1299153612
1466718512,13453601@N03,1191074915,11,Cultural,4142.0,291,19.0,0.0,100.0,8.4,1191074915
1465861929,13453601@N03,1191079130,11,Cultural,4142.0,291,18.2,0.0,100.0,7.6,1191079130
1466714372,13453601@N03,1191079204,11,Cultural,4142.0,291,18.2,0.0,100.0,7.6,1191079204
1466681242,13453601@N03,1191091214,27,Shopping,631.0,291,16.7,0.0,100.0,7.9,1191091214
1466666168,13453601@N03,1191091372,27,Shopping,631.0,291,16.7,0.0,100.0,7.9,1191091372
13490520494,13528098@N00,1396057333,16,Amusement,3553.0,294,-2.6,0.0,100.0,8.2,1396057333
13490360583,13528098@N00,1396057588,8,Cultural,1736.0,294,-2.6,0.0,100.0,8.2,1396057588
13490792764,13528098@N00,1396058111,16,Amusement,3553.0,294,-2.6,0.0,100.0,8.2,1396058111
13496104344,13528098@N00,1396074369,30,Structure,1538.0,294,0.2,0.0,86.0,15.3,1396074369
13497013354,13528098@N00,1396077252,30,Structure,1538.0,294,0.6,0.0,100.0,19.1,1396077252
9077664280,13644648@N03,1371514467,22,Beach,3619.0,298,14.7,0.0,100.0,12.5,1371514467
9075435841,13644648@N03,1371514467,22,Beach,3619.0,298,14.7,0.0,100.0,12.5,1371514467
9075436255,13644648@N03,1371514471,7,Cultural,2064.0,298,14.6,0.0,100.0,12.5,1371514471
9077664846,13644648@N03,1371514472,7,Cultural,2064.0,298,14.6,0.0,100.0,12.5,1371514472
9075747195,13644648@N03,1371516913,23,Shopping,1874.0,298,14.7,0.0,100.0,12.5,1371516913
9077974672,13644648@N03,1371516914,28,Structure,936.0,298,14.8,0.0,100.0,12.5,1371516914
9077974776,13644648@N03,1371516915,28,Structure,936.0,298,14.8,0.0,100.0,12.5,1371516915
9077974802,13644648@N03,1371516915,28,Structure,936.0,298,14.8,0.0,100.0,12.5,1371516915
9078023234,13644648@N03,1371517315,1,Sport,3506.0,298,14.7,0.1,100.0,12.3,1371517315
9075796751,13644648@N03,1371517318,29,Structure,744.0,298,14.6,0.1,100.0,12.3,1371517318
9075796819,13644648@N03,1371517318,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371517318
9075796875,13644648@N03,1371517319,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371517319
9078023838,13644648@N03,1371517320,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371517320
9078077242,13644648@N03,1371517748,8,Cultural,1736.0,298,14.7,0.1,100.0,12.3,1371517748
9078077362,13644648@N03,1371517749,29,Structure,744.0,298,14.6,0.1,100.0,12.3,1371517749
9078150744,13644648@N03,1371518365,6,Cultural,986.0,298,14.6,0.1,100.0,12.3,1371518365
9078150874,13644648@N03,1371518366,28,Structure,936.0,298,14.7,0.1,100.0,12.3,1371518366
9075924643,13644648@N03,1371518366,28,Structure,936.0,298,14.7,0.1,100.0,12.3,1371518366
9075924895,13644648@N03,1371518368,23,Shopping,1874.0,298,14.7,0.1,100.0,12.3,1371518368
9075998899,13644648@N03,1371519009,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371519009
9075998943,13644648@N03,1371519009,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371519009
9075999043,13644648@N03,1371519010,11,Cultural,4142.0,298,14.5,0.1,100.0,12.3,1371519010
9075999079,13644648@N03,1371519010,24,Shopping,1028.0,298,14.7,0.1,100.0,12.3,1371519010
9076079889,13644648@N03,1371519707,22,Beach,3619.0,298,14.6,0.1,100.0,12.3,1371519707
9078306070,13644648@N03,1371519707,29,Structure,744.0,298,14.6,0.1,100.0,12.3,1371519707
9078306254,13644648@N03,1371519708,4,Sport,3056.0,298,14.7,0.1,100.0,12.3,1371519708
9076080019,13644648@N03,1371519708,4,Sport,3056.0,298,14.7,0.1,100.0,12.3,1371519708
9076079953,13644648@N03,1371519708,16,Amusement,3553.0,298,14.7,0.1,100.0,12.3,1371519708
9078426174,13644648@N03,1371520749,8,Cultural,1736.0,298,14.7,0.1,100.0,12.3,1371520749
9078426414,13644648@N03,1371520751,30,Structure,1538.0,298,14.6,0.1,100.0,12.3,1371520751
6187007678,13672753@N00,1314677364,14,Amusement,141.0,301,18.2,0.0,2.0,11.6,1314677364
6186484575,13672753@N00,1314687660,17,Amusement,808.0,301,23.2,0.0,0.0,13.3,1314687660
6187008430,13672753@N00,1314688321,17,Amusement,808.0,301,23.2,0.0,0.0,13.3,1314688321
6187008482,13672753@N00,1314688413,17,Amusement,808.0,301,23.2,0.0,0.0,13.3,1314688413
6186484861,13672753@N00,1314689201,17,Amusement,808.0,301,23.2,0.0,0.0,13.3,1314689201
6186484909,13672753@N00,1314692882,17,Amusement,808.0,301,24.4,0.0,2.0,15.1,1314692882
6186974498,13672753@N00,1314778187,8,Cultural,1736.0,302,22.6,0.0,97.0,12.2,1314778187
6186450751,13672753@N00,1314778243,8,Cultural,1736.0,302,22.6,0.0,97.0,12.2,1314778243
6186450615,13672753@N00,1314778424,8,Cultural,1736.0,302,22.6,0.0,97.0,12.2,1314778424
6186450905,13672753@N00,1314778737,16,Amusement,3553.0,302,22.6,0.0,97.0,12.2,1314778737
6186450967,13672753@N00,1314778746,16,Amusement,3553.0,302,22.6,0.0,97.0,12.2,1314778746
6186451223,13672753@N00,1314780492,16,Amusement,3553.0,302,22.6,0.0,97.0,12.2,1314780492
6186974844,13672753@N00,1314781887,16,Amusement,3553.0,302,22.9,0.0,93.0,13.9,1314781887
6186975198,13672753@N00,1314782009,16,Amusement,3553.0,302,22.9,0.0,93.0,13.9,1314782009
6186450835,13672753@N00,1314785488,4,Sport,3056.0,302,23.4,0.0,75.0,16.2,1314785488
6186975398,13672753@N00,1314790680,22,Beach,3619.0,302,24.0,0.0,40.0,15.4,1314790680
6186451753,13672753@N00,1314790727,22,Beach,3619.0,302,24.0,0.0,40.0,15.4,1314790727
6186975602,13672753@N00,1314790758,22,Beach,3619.0,302,24.0,0.0,40.0,15.4,1314790758
4373831574,13907834@N00,1266621257,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266621257
4373079457,13907834@N00,1266621284,4,Sport,3056.0,315,-1.9,0.0,0.0,10.9,1266621284
4373926264,13907834@N00,1266621918,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266621918
4373199765,13907834@N00,1266622021,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622021
4373189179,13907834@N00,1266622074,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622074
4373956634,13907834@N00,1266622092,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622092
4373204735,13907834@N00,1266622103,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622103
4373207065,13907834@N00,1266622111,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622111
4375275124,13907834@N00,1266622131,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622131
4374526321,13907834@N00,1266622189,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622189
4374527735,13907834@N00,1266622215,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622215
4374529227,13907834@N00,1266622241,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622241
4375281310,13907834@N00,1266622257,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622257
4374532909,13907834@N00,1266622317,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622317
4375284640,13907834@N00,1266622342,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622342
4375285994,13907834@N00,1266622367,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622367
4375287692,13907834@N00,1266622423,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622423
4375289330,13907834@N00,1266622447,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622447
4375291212,13907834@N00,1266622465,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622465
4374542673,13907834@N00,1266622482,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622482
4375294276,13907834@N00,1266622492,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622492
4374545829,13907834@N00,1266622532,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622532
4375297726,13907834@N00,1266622541,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622541
4374549267,13907834@N00,1266622557,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622557
4375301244,13907834@N00,1266622597,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622597
4374552989,13907834@N00,1266622645,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622645
4375304800,13907834@N00,1266622666,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622666
4374556589,13907834@N00,1266622707,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622707
4375308220,13907834@N00,1266622742,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622742
4374559975,13907834@N00,1266622785,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622785
4375311628,13907834@N00,1266622802,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622802
4374563563,13907834@N00,1266622887,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622887
4375315444,13907834@N00,1266622928,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622928
4375317076,13907834@N00,1266622946,16,Amusement,3553.0,315,-1.9,0.0,0.0,10.9,1266622946
