photoID,userID,dateTaken,poiID,poiTheme,poiFreq,seqID,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken_og
2610677896,34948727@N00,1214100944,236,Retail,94.0,1135,11.1,0.0,100.0,12.1,1214100944
2610698432,34948727@N00,1214106837,241,Place Of Assembly,23.0,1135,10.9,0.0,99.0,13.1,1214106837
5987250311,34948727@N00,1310799761,236,Retail,94.0,1136,10.4,0.0,98.0,17.4,1310799761
5987813444,34948727@N00,1310800701,5,Place of Worship,52.0,1136,10.4,0.0,98.0,17.4,1310800701
5987252147,34948727@N00,1310803843,35,Community Use,349.0,1136,10.6,0.0,100.0,19.0,1310803843
5987814752,34948727@N00,1310805417,188,Place of Worship,225.0,1136,10.7,0.0,100.0,19.0,1310805417
5987815274,34948727@N00,1310806520,132,Leisure/Recreation,129.0,1136,10.8,0.0,100.0,19.0,1310806520
5987253645,34948727@N00,1310806568,132,Leisure/Recreation,129.0,1136,10.8,0.0,100.0,19.0,1310806568
243513585,35034356424@N01,1158219179,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219179
243513907,35034356424@N01,1158219199,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219199
243514247,35034356424@N01,1158219207,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219207
243514532,35034356424@N01,1158219848,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219848
243514860,35034356424@N01,1158219867,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219867
243515125,35034356424@N01,1158219881,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219881
243515387,35034356424@N01,1158219889,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219889
243515646,35034356424@N01,1158219898,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219898
243515868,35034356424@N01,1158219907,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219907
243516087,35034356424@N01,1158219917,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219917
243516325,35034356424@N01,1158219924,97,Office,148.0,1150,10.4,0.0,9.0,7.2,1158219924
243516658,35034356424@N01,1158222295,97,Office,148.0,1150,8.7,0.0,13.0,8.0,1158222295
243516874,35034356424@N01,1158222442,97,Office,148.0,1150,8.7,0.0,13.0,8.0,1158222442
243517152,35034356424@N01,1158222974,97,Office,148.0,1150,8.7,0.0,13.0,8.0,1158222974
243517750,35034356424@N01,1158228532,230,Community Use,476.0,1150,7.7,0.0,63.0,5.8,1158228532
243517424,35034356424@N01,1158229310,230,Community Use,476.0,1150,7.7,0.0,63.0,5.8,1158229310
243518267,35034356424@N01,1158229728,230,Community Use,476.0,1150,7.7,0.0,63.0,5.8,1158229728
243517988,35034356424@N01,1158229844,230,Community Use,476.0,1150,7.7,0.0,63.0,5.8,1158229844
6075210476,35468141938@N01,1314098510,230,Community Use,476.0,1155,7.9,0.0,0.0,13.6,1314098510
6074799279,35468141938@N01,1314101587,230,Community Use,476.0,1155,7.8,0.0,0.0,13.9,1314101587
6074978893,35468141938@N01,1314106161,231,Place Of Assembly,121.0,1155,7.8,0.0,0.0,15.0,1314106161
6075064813,35468141938@N01,1314108495,38,Community Use,455.0,1155,8.6,0.0,0.0,14.3,1314108495
6075138209,35468141938@N01,1314110666,130,Community Use,226.0,1155,8.8,0.0,0.0,14.3,1314110666
6075307451,35468141938@N01,1314116210,130,Community Use,226.0,1155,13.7,0.0,0.0,15.2,1314116210
6075442597,35468141938@N01,1314121073,130,Community Use,226.0,1155,15.5,0.0,1.0,15.8,1314121073
8557764053,35473829@N07,1363310117,189,Place Of Assembly,765.0,1160,19.4,0.0,100.0,12.3,1363310117
8558875600,35473829@N07,1363310283,235,Retail,529.0,1160,19.4,0.0,100.0,12.3,1363310283
8557772353,35473829@N07,1363310423,230,Community Use,476.0,1160,19.5,0.0,100.0,12.3,1363310423
8466718062,35578740@N00,1360623510,124,Place Of Assembly,187.0,1165,25.3,0.0,0.0,21.4,1360623510
8466135661,35578740@N00,1360637910,4,Leisure/Recreation,96.0,1165,21.6,0.0,0.0,12.8,1360637910
3517614402,36061217@N04,1241406646,125,Place Of Assembly,116.0,1184,11.9,0.0,58.0,9.3,1241406646
3516804717,36061217@N04,1241406867,220,Place Of Assembly,197.0,1184,11.9,0.0,58.0,9.3,1241406867
355388181,36330826404@N01,1165105799,189,Place Of Assembly,765.0,1193,16.1,0.0,1.0,20.2,1165105799
355383209,36330826404@N01,1165105830,189,Place Of Assembly,765.0,1193,16.1,0.0,1.0,20.2,1165105830
355390254,36330826404@N01,1165105938,189,Place Of Assembly,765.0,1193,16.1,0.0,1.0,20.2,1165105938
355400079,36330826404@N01,1165105970,189,Place Of Assembly,765.0,1193,16.1,0.0,1.0,20.2,1165105970
330596985,36330826404@N01,1165106083,98,Place Of Assembly,100.0,1193,16.2,0.0,1.0,20.2,1165106083
330601240,36330826404@N01,1165107038,188,Place of Worship,225.0,1193,16.2,0.0,1.0,20.2,1165107038
330603023,36330826404@N01,1165107759,190,Transport,351.0,1193,14.9,0.0,12.0,18.0,1165107759
347476232,36330826404@N01,1165109555,235,Retail,529.0,1193,14.8,0.0,12.0,18.0,1165109555
347478705,36330826404@N01,1165110017,235,Retail,529.0,1193,14.8,0.0,12.0,18.0,1165110017
347480672,36330826404@N01,1165110033,235,Retail,529.0,1193,14.8,0.0,12.0,18.0,1165110033
347483297,36330826404@N01,1165110120,235,Retail,529.0,1193,14.8,0.0,12.0,18.0,1165110120
349739691,36330826404@N01,1165112733,35,Community Use,349.0,1193,13.8,0.0,26.0,15.2,1165112733
330605182,36330826404@N01,1165112829,90,Community Use,396.0,1193,13.8,0.0,26.0,15.2,1165112829
397357427,36330826404@N01,1165113094,66,Place Of Assembly,134.0,1193,13.8,0.0,26.0,15.2,1165113094
397357431,36330826404@N01,1165113267,66,Place Of Assembly,134.0,1193,13.8,0.0,26.0,15.2,1165113267
354309051,36330826404@N01,1165136623,17,Place of Worship,48.0,1193,11.4,0.0,10.0,6.9,1165136623
354317625,36330826404@N01,1165136775,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165136775
354320526,36330826404@N01,1165136816,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165136816
358878385,36330826404@N01,1165137000,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165137000
397357436,36330826404@N01,1165137456,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165137456
354324067,36330826404@N01,1165137886,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165137886
354333965,36330826404@N01,1165137932,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165137932
354327722,36330826404@N01,1165138231,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165138231
354330848,36330826404@N01,1165138274,87,Place of Worship,81.0,1193,11.3,0.0,10.0,6.9,1165138274
372732442,36330826404@N01,1166318979,235,Retail,529.0,1194,20.4,0.0,16.0,16.6,1166318979
372772971,36330826404@N01,1166319265,236,Retail,94.0,1194,20.4,0.0,16.0,16.6,1166319265
372739399,36330826404@N01,1166319360,236,Retail,94.0,1194,20.4,0.0,16.0,16.6,1166319360
391706454,36330826404@N01,1166342913,132,Leisure/Recreation,129.0,1194,12.5,0.0,41.0,6.2,1166342913
391706445,36330826404@N01,1166342981,132,Leisure/Recreation,129.0,1194,12.5,0.0,41.0,6.2,1166342981
391706439,36330826404@N01,1166343000,132,Leisure/Recreation,129.0,1194,12.5,0.0,41.0,6.2,1166343000
394975844,36330826404@N01,1166344023,228,Leisure/Recreation,156.0,1194,12.5,0.0,41.0,6.2,1166344023
394975810,36330826404@N01,1166344126,228,Leisure/Recreation,156.0,1194,12.5,0.0,41.0,6.2,1166344126
5258563799,36368503@N00,1292268234,97,Office,148.0,1200,23.9,0.0,0.0,0.8,1292268234
5259059563,36368503@N00,1292280996,235,Retail,529.0,1200,25.5,0.0,23.0,3.1,1292280996
5259587649,36368503@N00,1292295570,97,Office,148.0,1200,21.9,0.0,15.0,6.4,1292295570
464054324,36424619@N00,1176873442,188,Place of Worship,225.0,1229,14.1,0.0,100.0,3.3,1176873442
464061323,36424619@N00,1176874640,219,Leisure/Recreation,15.0,1229,14.2,0.0,100.0,3.3,1176874640
464060281,36424619@N00,1176901985,12,Place of Worship,95.0,1229,11.3,0.0,100.0,4.7,1176901985
464053086,36424619@N00,1176901999,12,Place of Worship,95.0,1229,11.3,0.0,100.0,4.7,1176901999
835669,36521966482@N01,1093754825,218,Purpose Built,287.0,1230,13.1,0.3,100.0,6.8,1093754825
835663,36521966482@N01,1093758183,97,Office,148.0,1230,12.6,0.3,100.0,6.9,1093758183
930089,36521966482@N01,1093767449,230,Community Use,476.0,1230,11.7,1.0,100.0,6.5,1093767449
59322644,36521966482@N01,1130131768,190,Transport,351.0,1231,14.8,0.4,97.0,12.4,1130131768
59322675,36521966482@N01,1130135829,230,Community Use,476.0,1231,14.3,0.6,99.0,12.9,1130135829
159918515,36656940@N00,1149398428,109,Place Of Assembly,29.0,1235,8.0,0.0,6.0,8.6,1149398428
159918972,36656940@N00,1149400135,232,Transport,87.0,1235,8.0,0.0,6.0,8.6,1149400135
159919073,36656940@N00,1149400272,232,Transport,87.0,1235,8.0,0.0,6.0,8.6,1149400272
159918065,36656940@N00,1149401516,228,Leisure/Recreation,156.0,1235,7.1,0.0,0.0,7.3,1149401516
165511990,36656940@N00,1150076863,99,Leisure/Recreation,386.0,1236,9.4,0.0,77.0,5.4,1150076863
165512364,36656940@N00,1150079579,90,Community Use,396.0,1236,8.8,0.0,66.0,6.2,1150079579
165512527,36656940@N00,1150079733,90,Community Use,396.0,1236,8.8,0.0,66.0,6.2,1150079733
165512752,36656940@N00,1150079807,90,Community Use,396.0,1236,8.8,0.0,66.0,6.2,1150079807
165512947,36656940@N00,1150079827,90,Community Use,396.0,1236,8.8,0.0,66.0,6.2,1150079827
171628294,36656940@N00,1150780302,197,Education Centre,102.0,1237,6.4,0.0,94.0,3.1,1150780302
171628339,36656940@N00,1150782612,205,Leisure/Recreation,23.0,1237,6.4,0.0,94.0,3.1,1150782612
171628365,36656940@N00,1150783186,237,Leisure/Recreation,18.0,1237,6.4,0.0,94.0,3.1,1150783186
1565981509,36656940@N00,1190523687,90,Community Use,396.0,1246,13.1,0.0,28.0,15.1,1190523687
1566870188,36656940@N00,1190523899,90,Community Use,396.0,1246,13.1,0.0,28.0,15.1,1190523899
1566875990,36656940@N00,1190527880,235,Retail,529.0,1246,11.5,0.0,43.0,10.9,1190527880
2409256655,36656940@N00,1208056257,12,Place of Worship,95.0,1252,13.5,0.0,100.0,9.1,1208056257
2423055542,36656940@N00,1208061498,236,Retail,94.0,1252,13.2,0.0,100.0,8.1,1208061498
3021060675,36656940@N00,1226114614,163,Transport,91.0,1256,13.8,0.0,56.0,17.2,1226114614
3021892726,36656940@N00,1226114663,163,Transport,91.0,1256,13.8,0.0,56.0,17.2,1226114663
3023981585,36656940@N00,1226118098,169,Place Of Assembly,21.0,1256,13.1,0.0,30.0,14.0,1226118098
4829805905,36656940@N00,1279946613,117,Specialist Residential Accommodation,22.0,1262,5.9,0.0,14.0,3.8,1279946613
4830416964,36656940@N00,1279947046,117,Specialist Residential Accommodation,22.0,1262,5.9,0.0,14.0,3.8,1279947046
4830418318,36656940@N00,1279947343,117,Specialist Residential Accommodation,22.0,1262,5.9,0.0,14.0,3.8,1279947343
4836849473,36656940@N00,1279949591,7,Place of Worship,72.0,1262,5.0,0.0,17.0,5.4,1279949591
4836850413,36656940@N00,1279950408,7,Place of Worship,72.0,1262,5.0,0.0,17.0,5.4,1279950408
2521039164,36692429@N00,1209218773,231,Place Of Assembly,121.0,1266,9.5,0.0,98.0,10.6,1209218773
2521040298,36692429@N00,1209224115,97,Office,148.0,1266,10.4,0.0,98.0,10.5,1209224115
2520222995,36692429@N00,1209237321,150,Community Use,258.0,1266,13.7,0.0,98.0,10.1,1209237321
7485308624,36760290@N08,1341214092,188,Place of Worship,225.0,1269,8.4,0.0,78.0,8.6,1341214092
7485320518,36760290@N08,1341214283,38,Community Use,455.0,1269,8.3,0.0,78.0,8.6,1341214283
6892335560,37086457@N00,1332728230,189,Place Of Assembly,765.0,1274,15.1,0.0,100.0,8.0,1332728230
7041911399,37086457@N00,1332728377,189,Place Of Assembly,765.0,1274,15.1,0.0,100.0,8.0,1332728377
6903674448,37086457@N00,1332735051,97,Office,148.0,1274,14.2,0.0,100.0,6.0,1332735051
6904347004,37086457@N00,1332752131,62,Place Of Assembly,113.0,1274,12.8,0.0,65.0,7.3,1332752131
7825700136,37103729@N02,1345254555,38,Community Use,455.0,1275,9.3,0.0,35.0,16.4,1345254555
7825717602,37103729@N02,1345256689,38,Community Use,455.0,1275,9.0,0.0,50.0,13.6,1345256689
7825818022,37103729@N02,1345263085,38,Community Use,455.0,1275,8.2,0.0,47.0,11.9,1345263085
7825968450,37103729@N02,1345263976,90,Community Use,396.0,1275,8.3,0.0,47.0,11.9,1345263976
7825976378,37103729@N02,1345264000,90,Community Use,396.0,1275,8.3,0.0,47.0,11.9,1345264000
7825985394,37103729@N02,1345264031,90,Community Use,396.0,1275,8.3,0.0,47.0,11.9,1345264031
7826006042,37103729@N02,1345264280,90,Community Use,396.0,1275,8.3,0.0,47.0,11.9,1345264280
7826144852,37103729@N02,1345267221,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345267221
7826151914,37103729@N02,1345267262,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345267262
7826159772,37103729@N02,1345267287,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345267287
7826166740,37103729@N02,1345268706,35,Community Use,349.0,1275,7.6,0.0,33.0,11.2,1345268706
7826182702,37103729@N02,1345268718,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345268718
7826176762,37103729@N02,1345268764,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345268764
7826171500,37103729@N02,1345268920,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345268920
7826241588,37103729@N02,1345269021,188,Place of Worship,225.0,1275,7.6,0.0,33.0,11.2,1345269021
3709404367,37468950@N08,1166738783,90,Community Use,396.0,1278,25.0,0.3,100.0,25.4,1166738783
3710049274,37468950@N08,1166739479,35,Community Use,349.0,1278,25.0,0.3,100.0,25.4,1166739479
3709238081,37468950@N08,1166739505,35,Community Use,349.0,1278,25.0,0.3,100.0,25.4,1166739505
3710216634,37468950@N08,1166739593,35,Community Use,349.0,1278,25.0,0.3,100.0,25.4,1166739593
3709410901,37468950@N08,1166740840,242,Mixed Use,45.0,1278,24.9,0.3,100.0,25.4,1166740840
3710223050,37468950@N08,1166740862,242,Mixed Use,45.0,1278,24.9,0.3,100.0,25.4,1166740862
3710224384,37468950@N08,1166740883,242,Mixed Use,45.0,1278,24.9,0.3,100.0,25.4,1166740883
3710225530,37468950@N08,1166741293,242,Mixed Use,45.0,1278,24.9,0.3,100.0,25.4,1166741293
3709415941,37468950@N08,1166742287,96,Health Services,8.0,1278,27.7,0.0,100.0,25.0,1166742287
3710227952,37468950@N08,1166742400,194,Community Use,5.0,1278,27.6,0.0,100.0,25.0,1166742400
3709418265,37468950@N08,1166742466,194,Community Use,5.0,1278,27.6,0.0,100.0,25.0,1166742466
3710230604,37468950@N08,1166742539,87,Place of Worship,81.0,1278,27.7,0.0,100.0,25.0,1166742539
3710231578,37468950@N08,1166742556,87,Place of Worship,81.0,1278,27.7,0.0,100.0,25.0,1166742556
3709422033,37468950@N08,1166742959,87,Place of Worship,81.0,1278,27.7,0.0,100.0,25.0,1166742959
3709423359,37468950@N08,1166743060,87,Place of Worship,81.0,1278,27.7,0.0,100.0,25.0,1166743060
3710235458,37468950@N08,1166743113,87,Place of Worship,81.0,1278,27.7,0.0,100.0,25.0,1166743113
3709426087,37468950@N08,1166743597,159,Transport,27.0,1278,27.7,0.0,100.0,25.0,1166743597
3709427171,37468950@N08,1166743986,67,Mixed Use,8.0,1278,27.7,0.0,100.0,25.0,1166743986
3709428499,37468950@N08,1166744824,216,Place Of Assembly,25.0,1278,27.9,0.0,100.0,25.0,1166744824
3713353911,37468950@N08,1166745769,100,Place Of Assembly,10.0,1278,25.2,3.8,100.0,16.2,1166745769
3713357155,37468950@N08,1166747667,61,Transport,122.0,1278,25.2,3.8,100.0,16.2,1166747667
3720931803,37468950@N08,1166756088,105,Mixed Use,150.0,1278,19.1,2.4,99.0,20.1,1166756088
3720935387,37468950@N08,1166756113,105,Mixed Use,150.0,1278,19.1,2.4,99.0,20.1,1166756113
3720938783,37468950@N08,1166757747,70,Leisure/Recreation,291.0,1278,18.5,0.3,100.0,16.4,1166757747
3720941761,37468950@N08,1166757796,70,Leisure/Recreation,291.0,1278,18.5,0.3,100.0,16.4,1166757796
3721762620,37468950@N08,1166758088,95,Purpose Built,116.0,1278,18.4,0.3,100.0,16.4,1166758088
3721765600,37468950@N08,1166758278,95,Purpose Built,116.0,1278,18.4,0.3,100.0,16.4,1166758278
3721768342,37468950@N08,1166758293,95,Purpose Built,116.0,1278,18.4,0.3,100.0,16.4,1166758293
3871886094,37468950@N08,1166763585,98,Place Of Assembly,100.0,1278,17.7,0.0,100.0,17.7,1166763585
3871104673,37468950@N08,1166763595,99,Leisure/Recreation,386.0,1278,17.8,0.0,100.0,17.7,1166763595
3871106613,37468950@N08,1166763708,98,Place Of Assembly,100.0,1278,17.2,0.0,100.0,17.4,1166763708
3871892454,37468950@N08,1166763711,99,Leisure/Recreation,386.0,1278,17.2,0.0,100.0,17.4,1166763711
3872386690,37468950@N08,1166831939,201,Mixed Use,104.0,1279,15.8,0.0,47.0,22.1,1166831939
3872388626,37468950@N08,1166832232,201,Mixed Use,104.0,1279,14.9,0.0,51.0,20.9,1166832232
3871608947,37468950@N08,1166832244,201,Mixed Use,104.0,1279,14.9,0.0,51.0,20.9,1166832244
3872393122,37468950@N08,1166832903,65,Community Use,500.0,1279,14.9,0.0,51.0,20.9,1166832903
3872399658,37468950@N08,1166834683,203,Mixed Use,176.0,1279,14.9,0.0,51.0,20.9,1166834683
3872402028,37468950@N08,1166834779,203,Mixed Use,176.0,1279,14.9,0.0,51.0,20.9,1166834779
3872404346,37468950@N08,1166834989,203,Mixed Use,176.0,1279,14.9,0.0,51.0,20.9,1166834989
4430103935,37468950@N08,1166849373,149,Leisure/Recreation,1.0,1279,12.5,0.0,67.0,15.3,1166849373
4430961292,37468950@N08,1166849941,150,Community Use,258.0,1279,12.5,0.0,67.0,15.3,1166849941
338386905,37912374670@N01,1167435346,98,Place Of Assembly,100.0,1288,27.5,0.0,55.0,15.5,1167435346
338386005,37912374670@N01,1167435691,98,Place Of Assembly,100.0,1288,27.5,0.0,55.0,15.5,1167435691
338386289,37912374670@N01,1167435737,98,Place Of Assembly,100.0,1288,27.5,0.0,55.0,15.5,1167435737
338386599,37912374670@N01,1167435759,98,Place Of Assembly,100.0,1288,27.5,0.0,55.0,15.5,1167435759
338385730,37912374670@N01,1167436222,190,Transport,351.0,1288,27.6,0.0,55.0,15.5,1167436222
338385128,37912374670@N01,1167436778,228,Leisure/Recreation,156.0,1288,27.7,0.0,55.0,15.5,1167436778
338385404,37912374670@N01,1167436845,228,Leisure/Recreation,156.0,1288,26.6,0.0,92.0,13.0,1167436845
350260906,37912374670@N01,1167851992,161,Transport,39.0,1290,31.1,0.0,4.0,17.7,1167851992
350260908,37912374670@N01,1167868034,66,Place Of Assembly,134.0,1290,32.6,0.0,80.0,13.9,1167868034
350432030,37912374670@N01,1167870292,188,Place of Worship,225.0,1290,31.8,0.0,95.0,11.2,1167870292
3258549847,37912374670@N01,1233951002,98,Place Of Assembly,100.0,1293,43.6,0.0,9.0,35.7,1233951002
3264700512,37912374670@N01,1233951354,98,Place Of Assembly,100.0,1293,43.6,0.0,9.0,35.7,1233951354
3263875183,37912374670@N01,1233952078,188,Place of Worship,225.0,1293,43.6,0.0,9.0,35.7,1233952078
6375777971,38028368@N00,1321861449,90,Community Use,396.0,1297,12.6,0.0,100.0,6.1,1321861449
6375809373,38028368@N00,1321868581,79,Place Of Assembly,57.0,1297,10.9,0.0,100.0,8.3,1321868581
12219244763,38331851@N00,1391022190,124,Place Of Assembly,187.0,1301,28.1,0.0,28.0,7.9,1391022190
12219093685,38331851@N00,1391022419,4,Leisure/Recreation,96.0,1301,28.1,0.0,28.0,7.9,1391022419
12297544633,38331851@N00,1391421044,38,Community Use,455.0,1304,14.9,0.0,7.0,23.1,1391421044
12300114733,38331851@N00,1391435028,65,Community Use,500.0,1304,15.5,0.0,71.0,22.5,1391435028
12301721006,38331851@N00,1391442808,81,Place Of Assembly,36.0,1304,18.2,0.0,64.0,25.7,1391442808
12311279326,38331851@N00,1391496909,81,Place Of Assembly,36.0,1305,15.7,0.0,0.0,15.9,1391496909
12312218883,38331851@N00,1391505224,236,Retail,94.0,1305,14.0,0.0,0.0,4.5,1391505224
3172406061,38419041@N00,1214712408,76,Leisure/Recreation,367.0,1307,12.6,0.0,84.0,34.5,1214712408
3172408335,38419041@N00,1214712416,76,Leisure/Recreation,367.0,1307,12.6,0.0,84.0,34.5,1214712416
3173243770,38419041@N00,1214712463,76,Leisure/Recreation,367.0,1307,12.6,0.0,84.0,34.5,1214712463
3172412661,38419041@N00,1214721779,100,Place Of Assembly,10.0,1307,12.1,0.0,1.0,33.1,1214721779
3870523124,38419041@N00,1251610955,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610955
3870525446,38419041@N00,1251610962,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610962
3870526888,38419041@N00,1251610973,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610973
3869746229,38419041@N00,1251610982,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610982
3869748103,38419041@N00,1251610987,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610987
3870533236,38419041@N00,1251610991,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251610991
3870534872,38419041@N00,1251611120,76,Leisure/Recreation,367.0,1314,10.5,0.0,46.0,17.1,1251611120
3870536910,38419041@N00,1251612090,76,Leisure/Recreation,367.0,1314,10.3,0.0,46.0,17.3,1251612090
3870538964,38419041@N00,1251612142,76,Leisure/Recreation,367.0,1314,10.3,0.0,46.0,17.3,1251612142
3870540814,38419041@N00,1251613203,100,Place Of Assembly,10.0,1314,10.3,0.0,46.0,17.3,1251613203
3870542468,38419041@N00,1251616023,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251616023
3870544750,38419041@N00,1251616037,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251616037
3870547340,38419041@N00,1251616042,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251616042
3870548876,38419041@N00,1251616299,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251616299
3869768095,38419041@N00,1251617193,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251617193
3870550918,38419041@N00,1251618401,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618401
3870552028,38419041@N00,1251618413,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618413
3869770137,38419041@N00,1251618429,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618429
3869772207,38419041@N00,1251618472,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618472
3869774895,38419041@N00,1251618476,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618476
3869777233,38419041@N00,1251618480,76,Leisure/Recreation,367.0,1314,10.2,0.0,43.0,17.4,1251618480
4707914804,38419041@N00,1276482671,76,Leisure/Recreation,367.0,1315,6.8,0.0,2.0,6.3,1276482671
4707272539,38419041@N00,1276482714,100,Place Of Assembly,10.0,1315,6.8,0.0,2.0,6.3,1276482714
4707274457,38419041@N00,1276482880,100,Place Of Assembly,10.0,1315,6.8,0.0,2.0,6.3,1276482880
4707275587,38419041@N00,1276485138,100,Place Of Assembly,10.0,1315,5.3,0.0,2.0,5.9,1276485138
4707277661,38419041@N00,1276492315,100,Place Of Assembly,10.0,1315,3.5,0.0,1.0,5.8,1276492315
4707921134,38419041@N00,1276493661,100,Place Of Assembly,10.0,1315,3.5,0.0,1.0,5.8,1276493661
9096901023,38647896@N00,1371794245,200,Education Centre,39.0,1328,2.5,0.0,8.0,5.4,1371794245
9173765856,38647896@N00,1371794245,213,Leisure/Recreation,105.0,1328,2.6,0.0,8.0,5.4,1371794245
331084137,38751621@N00,1092285004,230,Community Use,476.0,1334,12.4,0.0,97.0,27.7,1092285004
331039396,38751621@N00,1092285888,190,Transport,351.0,1334,12.3,0.0,97.0,27.7,1092285888
331042968,38751621@N00,1092370100,193,Place Of Assembly,7.0,1335,9.7,0.0,23.0,17.7,1092370100
331043300,38751621@N00,1092370254,96,Health Services,8.0,1335,9.8,0.0,23.0,17.7,1092370254
331043697,38751621@N00,1092370650,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092370650
331044104,38751621@N00,1092370668,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092370668
331044518,38751621@N00,1092370886,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092370886
331044650,38751621@N00,1092371225,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092371225
331044748,38751621@N00,1092371276,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092371276
331044888,38751621@N00,1092371334,87,Place of Worship,81.0,1335,9.8,0.0,23.0,17.7,1092371334
331045815,38751621@N00,1092375938,188,Place of Worship,225.0,1335,9.7,0.0,35.0,17.6,1092375938
3275388949,38919006@N00,1234506346,6,Place of Worship,67.0,1339,15.8,0.0,0.0,4.6,1234506346
3276311396,38919006@N00,1234511335,203,Mixed Use,176.0,1339,14.6,0.0,0.0,4.3,1234511335
3279103545,38919006@N00,1234516997,203,Mixed Use,176.0,1339,13.0,0.0,0.0,5.9,1234516997
8376391524,39297387@N00,1356918838,231,Place Of Assembly,121.0,1341,20.2,0.0,0.0,11.9,1356918838
8376391620,39297387@N00,1356926258,5,Place of Worship,52.0,1341,17.2,0.0,0.0,7.6,1356926258
8376391732,39297387@N00,1356934776,228,Leisure/Recreation,156.0,1341,14.8,0.0,44.0,3.1,1356934776
8376392396,39297387@N00,1357008619,98,Place Of Assembly,100.0,1342,17.5,0.0,49.0,17.8,1357008619
8375317803,39297387@N00,1357008736,231,Place Of Assembly,121.0,1342,17.5,0.0,49.0,17.8,1357008736
8376392650,39297387@N00,1357009788,231,Place Of Assembly,121.0,1342,16.9,0.0,65.0,15.9,1357009788
8376392808,39297387@N00,1357021258,230,Community Use,476.0,1342,15.8,0.0,54.0,19.7,1357021258
8376392908,39297387@N00,1357090598,150,Community Use,258.0,1343,18.4,0.0,0.0,12.4,1357090598
8375318269,39297387@N00,1357094593,150,Community Use,258.0,1343,17.1,0.0,1.0,10.2,1357094593
8375318371,39297387@N00,1357095449,150,Community Use,258.0,1343,17.1,0.0,1.0,10.2,1357095449
8375318565,39297387@N00,1357102514,208,Leisure/Recreation,51.0,1343,15.5,0.0,2.0,11.6,1357102514
317099770,39916636@N00,1165575581,203,Mixed Use,176.0,1357,11.8,0.0,0.0,4.9,1165575581
317119524,39916636@N00,1165580528,66,Place Of Assembly,134.0,1357,12.9,0.0,0.0,9.7,1165580528
317100782,39916636@N00,1165586892,203,Mixed Use,176.0,1357,23.9,0.0,0.0,11.4,1165586892
331233984,39916636@N00,1166593433,152,Leisure/Recreation,156.0,1359,18.7,0.0,0.0,4.9,1166593433
