userID,poiID,seqID_old,Og_POI_Mark,numberofPhotos,startTime,stopTime,poiFreq,seqID,chunk_index
29244440@N06,155,1714,F516,1,1219511951,1219511951,56,1714,1
29244440@N06,12,1714,F106,1,1219513355,1219513355,479,1714,1
29244440@N06,2,1714,F120,9,1219513555,1219519165,608,1714,1
29244440@N06,152,1714,FIPOIHPC1000000396,4,1219525374,1219526951,146,1714,1
29244440@N06,81,1715,F161,1,1219583522,1219583522,77,1715,1
29244440@N06,34,1715,F159,4,1219585845,1219587448,270,1715,1
29244440@N06,49,1715,F160,1,1219587480,1219587480,346,1715,1
29244440@N06,22,1715,F234,1,1219595116,1219595116,233,1715,1
29244440@N06,143,1715,F636,5,1219599944,1219602774,106,1715,1
29244440@N06,47,1715,F663,3,1219603070,1219603816,28,1715,1
29244440@N06,132,1715,F693,1,1219611978,1219611978,80,1715,1
29244440@N06,206,1715,FIPOIHPC1000000994,4,1219613926,1219617080,131,1715,1
29244440@N06,188,1716,F575,1,1219667215,1219667215,44,1716,1
29244440@N06,60,1716,F586,1,1219673476,1219673476,107,1716,1
29244440@N06,31,1716,F702,3,1219677819,1219685499,448,1716,1
29244440@N06,106,1716,F237,1,1219688326,1219688326,34,1716,1
29244440@N06,49,1716,F160,1,1219688848,1219688848,346,1716,1
29244440@N06,36,1716,F880,2,1219691626,1219692208,335,1716,1
29244440@N06,9,1716,F256,1,1219692564,1219692564,964,1716,1
29244440@N06,164,1716,F268,2,1219693387,1219693667,101,1716,1
29244440@N06,247,1717,F211,1,1219757029,1219757029,50,1717,1
29244440@N06,16,1717,F152,1,1219766879,1219766879,476,1717,1
29244440@N06,64,1717,F808,1,1219770206,1219770206,195,1717,1
29244440@N06,51,1717,F305,1,1219771026,1219771026,90,1717,1
29244440@N06,249,1717,F319,1,1219778881,1219778881,78,1717,1
29244440@N06,97,1717,F313,1,1219781733,1219781733,103,1717,1
29244440@N06,249,1717,F319,2,1219781924,1219782829,78,1717,1
29244440@N06,51,1717,F305,1,1219787037,1219787037,90,1717,1
29244440@N06,9,1717,F256,1,1219798839,1219798839,964,1717,1
29266077@N06,144,1719,F643,1,1240926815,1240926815,37,1719,1
29266077@N06,360,1719,F641,1,1240926986,1240926986,48,1719,1
29266077@N06,144,1719,F643,1,1240927029,1240927029,37,1719,1
29266077@N06,518,1719,FIPOIHPC1000000428,1,1240927907,1240927907,13,1719,1
29266077@N06,546,1719,F579,1,1240927948,1240927948,13,1719,1
29266077@N06,203,1719,F577,3,1240928251,1240928633,56,1719,1
29266077@N06,548,1719,FIPOIHPC1000000703,1,1240933989,1240933989,33,1719,1
29266077@N06,12,1719,F106,1,1240935717,1240935717,479,1719,1
29266077@N06,165,1719,FIPOIHPC1000000964,1,1240936739,1240936739,335,1719,1
29266077@N06,29,1719,F107,1,1240936865,1240936865,847,1719,1
29266077@N06,548,1719,FIPOIHPC1000000703,1,1240938018,1240938018,33,1719,1
29266077@N06,26,1719,F119,1,1240939086,1240939086,512,1719,1
29266077@N06,2,1719,F120,1,1240940257,1240940257,608,1719,1
29266077@N06,13,1719,F121,1,1240945225,1240945225,400,1719,1
29266077@N06,13,1720,F121,1,1241012786,1241012786,400,1720,1
29266077@N06,26,1720,F119,1,1241012831,1241012831,512,1720,1
29266077@N06,2,1720,F120,6,1241014306,1241015709,608,1720,1
29266077@N06,81,1720,F161,1,1241019443,1241019443,77,1720,1
29266077@N06,31,1720,F702,5,1241031454,1241033143,448,1720,1
29266077@N06,259,1720,F584,1,1241039569,1241039569,108,1720,1
29266077@N06,34,1721,F159,1,1241108285,1241108285,270,1721,1
29266077@N06,155,1721,F516,1,1241109564,1241109564,56,1721,1
29266077@N06,23,1721,F249,1,1241109739,1241109739,492,1721,1
29266077@N06,9,1721,F256,1,1241110083,1241110083,964,1721,1
29266077@N06,240,1721,FIPOIHPC1000000543,1,1241116348,1241116348,3,1721,1
29266077@N06,9,1721,F256,1,1241116379,1241116379,964,1721,1
29266077@N06,155,1721,F516,1,1241118503,1241118503,56,1721,1
29321303@N05,20,1723,F151,1,1217861749,1217861749,687,1723,1
29321303@N05,7,1723,F158,1,1217861904,1217861904,313,1723,1
29321303@N05,9,1723,F256,1,1217863886,1217863886,964,1723,1
29385474@N00,27,1726,F104,2,1239547563,1239548284,169,1726_1,1
29385474@N00,13,1726,F121,4,1239548583,1239548969,400,1726_1,1
29385474@N00,87,1726,F566,1,1239549030,1239549030,149,1726_1,1
29385474@N00,29,1726,F107,2,1239549187,1239549245,847,1726_1,1
29385474@N00,20,1726,F151,6,1239550210,1239550622,687,1726_1,1
29385474@N00,22,1726,F234,4,1239551286,1239551490,233,1726_1,1
29385474@N00,481,1726,F253,1,1239551713,1239551713,14,1726_1,1
29385474@N00,8,1726,F236,2,1239551835,1239551899,421,1726_1,1
29385474@N00,9,1726,F256,5,1239551925,1239551994,964,1726_1,1
29385474@N00,251,1726,F310,2,1239556997,1239557027,47,1726_1,1
29385474@N00,96,1726,F317,6,1239557510,1239557731,86,1726_1,1
29385474@N00,339,1726,F320,1,1239558012,1239558012,61,1726_1,1
29385474@N00,249,1726,F319,1,1239558050,1239558050,78,1726_1,1
29385474@N00,97,1726,F313,7,1239558696,1239560232,103,1726_1,1
29385474@N00,98,1726,F318,4,1239560921,1239561090,32,1726_1,1
29385474@N00,99,1726,F324,18,1239561436,1239564342,64,1726_1,1
29385474@N00,168,1726,F311,1,1239567600,1239567600,29,1726_1,1
29385474@N00,96,1726,F317,1,1239568031,1239568031,86,1726_1,1
29385474@N00,100,1726,F321,5,1239568083,1239568270,35,1726_1,1
29385474@N00,214,1726,F458,1,1239569288,1239569288,34,1726_1,1
29385474@N00,197,1726,F464,3,1239569546,1239569571,14,1726_1,1
29385474@N00,361,1726,FIPOIHPC1000000388,2,1239569645,1239569771,27,1726_2,2
29385474@N00,57,1726,F466,1,1239570234,1239570234,6,1726_2,2
29385474@N00,56,1726,F468,1,1239570496,1239570496,43,1726_2,2
29385474@N00,126,1726,F715,1,1239571185,1239571185,42,1726_2,2
29385474@N00,202,1726,F714,4,1239571233,1239571282,31,1726_2,2
29385474@N00,43,1726,F701,1,1239571420,1239571420,342,1726_2,2
29385474@N00,31,1726,F702,1,1239571790,1239571790,448,1726_2,2
29385474@N00,200,1726,F710,1,1239572550,1239572550,162,1726_2,2
29385474@N00,159,1726,F680,1,1239572961,1239572961,339,1726_2,2
29387102@N08,188,1727,F575,2,1183464000,1183464463,44,1727_1,1
29387102@N08,575,1727,FIPOIHPC1000000983,2,1183466120,1183466208,9,1727_1,1
29387102@N08,236,1727,F567,1,1183469817,1183469817,110,1727_1,1
29387102@N08,309,1727,F568,1,1183470760,1183470760,57,1727_1,1
29387102@N08,420,1727,F787,1,1183472832,1183472832,7,1727_1,1
29387102@N08,187,1727,F628,1,1183473213,1183473213,17,1727_1,1
29387102@N08,47,1727,F663,1,1183473478,1183473478,28,1727_1,1
29387102@N08,439,1727,F591,1,1183477407,1183477407,5,1727_1,1
29387102@N08,108,1727,F517,4,1183479812,1183482468,30,1727_1,1
29387102@N08,130,1727,F515,1,1183483592,1183483592,172,1727_1,1
29387102@N08,585,1727,F525,4,1183484571,1183485240,11,1727_1,1
29387102@N08,631,1727,F530,1,1183485685,1183485685,5,1727_1,1
29387102@N08,585,1727,F525,2,1183486002,1183486138,11,1727_1,1
29387102@N08,701,1727,F735,2,1183488672,1183488917,8,1727_1,1
29387102@N08,112,1727,F724,1,1183490553,1183490553,31,1727_1,1
29387102@N08,64,1727,F808,1,1183490832,1183490832,195,1727_1,1
29387102@N08,53,1727,F484,1,1183491130,1183491130,24,1727_1,1
29387102@N08,9,1727,F256,1,1183492232,1183492232,964,1727_1,1
29387102@N08,533,1727,FIPOIHPC1000000566,1,1183493729,1183493729,28,1727_1,1
29387102@N08,6,1727,F168,8,1183494248,1183495282,324,1727_1,1
29387102@N08,182,1727,F239,1,1183495754,1183495754,37,1727_1,1
29387102@N08,6,1727,F168,1,1183495889,1183495889,324,1727_2,2
29387102@N08,187,1728,F628,8,1183554258,1183557511,17,1728,1
29387102@N08,143,1728,F636,1,1183558860,1183558860,106,1728,1
29387102@N08,702,1728,FIPOIHPC1000000507,2,1183560671,1183560701,2,1728,1
29387102@N08,324,1728,FIPOIHPC1000000139,1,1183565437,1183565437,72,1728,1
29387102@N08,180,1728,FIPOIHPC1000000596,2,1183566702,1183567419,9,1728,1
29387102@N08,6,1728,F168,2,1183568196,1183568413,324,1728,1
29387102@N08,258,1728,F435,2,1183580390,1183581023,75,1728,1
29387102@N08,152,1728,FIPOIHPC1000000396,7,1183581869,1183583099,146,1728,1
29387102@N08,26,1729,F119,1,1183653058,1183653058,512,1729,1
29387102@N08,27,1729,F104,1,1183653517,1183653517,169,1729,1
29387102@N08,4,1729,F101,1,1183653821,1183653821,253,1729,1
29387102@N08,12,1729,F106,9,1183654177,1183655721,479,1729,1
29387102@N08,158,1729,F690,1,1183657887,1183657887,48,1729,1
29387102@N08,273,1729,F328,1,1183658192,1183658192,77,1729,1
29387102@N08,92,1729,FIPOIHPC1000000997,3,1183659232,1183659438,11,1729,1
29387102@N08,38,1729,F326,2,1183659865,1183660002,347,1729,1
29387102@N08,401,1729,F280,1,1183660806,1183660806,17,1729,1
29387102@N08,2,1729,F120,1,1183667159,1183667159,608,1729,1
29387102@N08,187,1729,F628,1,1183668976,1183668976,17,1729,1
29390470@N07,29,1730,F107,1,1272903606,1272903606,847,1730,1
29390470@N07,16,1730,F152,1,1272905804,1272905804,476,1730,1
29390470@N07,9,1730,F256,1,1272906593,1272906593,964,1730,1
29390470@N07,108,1730,F517,1,1272909876,1272909876,30,1730,1
29410216@N07,60,1733,F586,1,1218460151,1218460151,107,1733,1
29410216@N07,88,1733,F585,1,1218460201,1218460201,55,1733,1
29410216@N07,87,1733,F566,1,1218460217,1218460217,149,1733,1
29410216@N07,9,1733,F256,1,1218460280,1218460280,964,1733,1
29410216@N07,439,1733,F591,1,1218460295,1218460295,5,1733,1
29410286@N06,273,1734,F328,1,1347851533,1347851533,77,1734,1
29410286@N06,185,1734,F345,2,1347851547,1347851556,24,1734,1
29410286@N06,20,1734,F151,1,1347851633,1347851633,687,1734,1
29410286@N06,199,1734,F283,1,1347851647,1347851647,80,1734,1
29410286@N06,38,1734,F326,1,1347851802,1347851802,347,1734,1
29415302@N00,12,1736,F106,1,1310215263,1310215263,479,1736,1
29415302@N00,29,1736,F107,1,1310215542,1310215542,847,1736,1
29415302@N00,22,1736,F234,1,1310217779,1310217779,233,1736,1
29415302@N00,23,1736,F249,1,1310217908,1310217908,492,1736,1
29417395@N00,68,1737,F431,6,1305936804,1305937207,367,1737_1,1
29417395@N00,6,1737,F168,1,1305937224,1305937224,324,1737_1,1
29417395@N00,68,1737,F431,7,1305937338,1305938763,367,1737_1,1
29417395@N00,43,1737,F701,6,1305939383,1305939783,342,1737_1,1
29417395@N00,6,1737,F168,1,1305939916,1305939916,324,1737_1,1
29417395@N00,43,1737,F701,1,1305940054,1305940054,342,1737_1,1
29417395@N00,537,1737,F736,4,1305940356,1305940601,18,1737_1,1
29417395@N00,6,1737,F168,19,1305940652,1305941527,324,1737_1,1
29417395@N00,35,1737,F235,3,1305941702,1305941759,327,1737_1,1
29417395@N00,8,1737,F236,1,1305942107,1305942107,421,1737_1,1
29417395@N00,9,1737,F256,5,1305942453,1305942618,964,1737_1,1
29417395@N00,403,1737,FIPOIHPC1000000699,1,1305943073,1305943073,55,1737_1,1
29417395@N00,343,1737,F148,1,1305943657,1305943657,34,1737_1,1
29417395@N00,29,1737,F107,8,1305943996,1305944620,847,1737_1,1
29417395@N00,343,1737,F148,2,1305947037,1305947177,34,1737_1,1
29417395@N00,403,1737,FIPOIHPC1000000699,3,1305947333,1305947485,55,1737_1,1
29417395@N00,44,1737,F271,4,1305948043,1305948193,26,1737_1,1
29417395@N00,211,1737,FIPOIHPC1000000671,2,1305948555,1305948593,132,1737_1,1
29417395@N00,33,1737,F166,3,1305949752,1305949775,243,1737_1,1
29417395@N00,188,1737,F575,2,1305957603,1305961178,44,1737_1,1
29417395@N00,703,1737,F737,3,1305969664,1305969738,10,1737_1,1
29417395@N00,29,1737,F107,1,1305973307,1305973307,847,1737_2,2
29446607@N04,385,1738,FIPOIHPC1000000454,1,1243456324,1243456324,17,1738,1
29446607@N04,480,1738,F623,1,1243456441,1243456441,10,1738,1
29446607@N04,143,1738,F636,10,1243456825,1243457504,106,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,1,1243457964,1243457964,74,1738,1
29446607@N04,143,1738,F636,1,1243458085,1243458085,106,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,1,1243458601,1243458601,74,1738,1
29446607@N04,26,1738,F119,22,1243458879,1243460580,512,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,4,1243461010,1243462439,74,1738,1
29446607@N04,213,1738,F841,6,1243462884,1243463696,24,1738,1
29446607@N04,9,1738,F256,1,1243463794,1243463794,964,1738,1
29446607@N04,213,1738,F841,1,1243464039,1243464039,24,1738,1
29446607@N04,9,1738,F256,1,1243464585,1243464585,964,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,2,1243464612,1243464653,74,1738,1
29446607@N04,9,1738,F256,1,1243464848,1243464848,964,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,1,1243465508,1243465508,74,1738,1
29446607@N04,21,1738,F170,1,1243469488,1243469488,96,1738,1
29446607@N04,62,1738,F167,1,1243469803,1243469803,508,1738,1
29446607@N04,21,1738,F170,5,1243469868,1243470199,96,1738,1
29446607@N04,213,1738,F841,1,1243471426,1243471426,24,1738,1
29446607@N04,95,1738,FIPOIHPC1000001009,3,1243471890,1243473607,74,1738,1
29446607@N04,9,1739,F256,1,1243523505,1243523505,964,1739,1
29446607@N04,62,1739,F167,1,1243526377,1243526377,508,1739,1
29446607@N04,68,1739,F431,11,1243532336,1243539885,367,1739,1
29446607@N04,95,1739,FIPOIHPC1000001009,8,1243546689,1243549358,74,1739,1
29446607@N04,95,1740,FIPOIHPC1000001009,3,1243604155,1243604304,74,1740,1
29446607@N04,251,1740,F310,3,1243609342,1243609566,47,1740,1
29446607@N04,95,1740,FIPOIHPC1000001009,2,1243616546,1243618938,74,1740,1
29446607@N04,251,1740,F310,3,1243620535,1243620822,47,1740,1
29446607@N04,95,1740,FIPOIHPC1000001009,1,1243621012,1243621012,74,1740,1
29446607@N04,165,1740,FIPOIHPC1000000964,2,1243624852,1243624891,335,1740,1
29446607@N04,26,1740,F119,8,1243624969,1243626327,512,1740,1
29446607@N04,62,1740,F167,34,1243629282,1243633336,508,1740,1
29446607@N04,21,1740,F170,6,1243633682,1243634121,96,1740,1
29446942@N00,511,1741,F544,1,1294831672,1294831672,46,1741,1
29446942@N00,23,1741,F249,1,1294841351,1294841351,492,1741,1
29446942@N00,8,1741,F236,1,1294841911,1294841911,421,1741,1
29446942@N00,182,1741,F239,1,1294844946,1294844946,37,1741,1
29493524@N06,9,1742,F256,8,1224426122,1224427526,964,1742,1
29493524@N06,210,1742,F157,1,1224428637,1224428637,189,1742,1
29493524@N06,62,1742,F167,1,1224428673,1224428673,508,1742,1
29493524@N06,210,1742,F157,2,1224428833,1224428887,189,1742,1
29493524@N06,6,1742,F168,1,1224429282,1224429282,324,1742,1
29493524@N06,70,1742,F108,1,1224435995,1224435995,368,1742,1
29493524@N06,29,1742,F107,1,1224436123,1224436123,847,1742,1
29493524@N06,70,1742,F108,3,1224436137,1224436223,368,1742,1
29493524@N06,29,1742,F107,5,1224436373,1224436628,847,1742,1
29493524@N06,3,1742,F110,2,1224437895,1224437981,669,1742,1
29493524@N06,242,1742,F132,1,1224439074,1224439074,26,1742,1
29493524@N06,29,1742,F107,5,1224439896,1224440093,847,1742,1
29493524@N06,4,1742,F101,1,1224440383,1224440383,253,1742,1
29493524@N06,35,1742,F235,1,1224443985,1224443985,327,1742,1
29493524@N06,200,1743,F710,1,1224527881,1224527881,162,1743,1
29493524@N06,210,1743,F157,1,1224530086,1224530086,189,1743,1
29493524@N06,9,1743,F256,2,1224538548,1224538640,964,1743,1
29542566@N02,256,1748,F686,1,1291934852,1291934852,35,1748,1
29542566@N02,244,1748,F133,1,1291935041,1291935041,63,1748,1
29542566@N02,159,1748,F680,1,1291935095,1291935095,339,1748,1
29542566@N02,244,1748,F133,1,1291935147,1291935147,63,1748,1
29542566@N02,62,1748,F167,1,1291936076,1291936076,508,1748,1
29542566@N02,8,1748,F236,3,1291936554,1291936579,421,1748,1
29542566@N02,159,1748,F680,1,1291938375,1291938375,339,1748,1
29542566@N02,68,1749,F431,9,1291988880,1291990694,367,1749,1
29542566@N02,265,1749,FIPOIHPC1000000794,1,1291994138,1291994138,27,1749,1
29542566@N02,244,1749,F133,1,1291996208,1291996208,63,1749,1
29542566@N02,70,1749,F108,1,1291996999,1291996999,368,1749,1
29542566@N02,29,1749,F107,1,1291998195,1291998195,847,1749,1
29542566@N02,62,1749,F167,4,1292010057,1292010123,508,1749,1
29542566@N02,703,1749,F737,1,1292010264,1292010264,10,1749,1
29542566@N02,124,1749,F709,2,1292010502,1292011542,87,1749,1
29559324@N05,26,1750,F119,1,1218816343,1218816343,512,1750,1
29559324@N05,9,1750,F256,1,1218817240,1218817240,964,1750,1
29559324@N05,31,1750,F702,1,1218817295,1218817295,448,1750,1
29579683@N04,59,1756,F699,1,1341347746,1341347746,92,1756,1
29579683@N04,68,1756,F431,1,1341355891,1341355891,367,1756,1
29579683@N04,258,1756,F435,1,1341358116,1341358116,75,1756,1
29620013@N06,636,1757,FIPOIHPC1000000521,1,1216896474,1216896474,8,1757,1
29620013@N06,153,1757,FIPOIHPC1000000538,4,1216896498,1216902921,45,1757,1
29620013@N06,263,1757,FIPOIHPC1000000497,2,1216902972,1216902993,16,1757,1
29620013@N06,153,1758,FIPOIHPC1000000538,1,1216959666,1216959666,45,1758_1,1
29620013@N06,263,1758,FIPOIHPC1000000497,1,1216964147,1216964147,16,1758_1,1
29620013@N06,153,1758,FIPOIHPC1000000538,1,1216967510,1216967510,45,1758_1,1
29620013@N06,263,1758,FIPOIHPC1000000497,1,1216967601,1216967601,16,1758_1,1
29620013@N06,62,1758,F167,2,1216969821,1216969956,508,1758_1,1
29620013@N06,7,1758,F158,6,1216969991,1216971041,313,1758_1,1
29620013@N06,16,1758,F152,4,1216971152,1216971363,476,1758_1,1
29620013@N06,295,1758,FIPOIHPC1000000629,5,1216971490,1216973505,50,1758_1,1
29620013@N06,16,1758,F152,1,1216973595,1216973595,476,1758_1,1
29620013@N06,7,1758,F158,1,1216973772,1216973772,313,1758_1,1
29620013@N06,34,1758,F159,1,1216973806,1216973806,270,1758_1,1
29620013@N06,7,1758,F158,1,1216973851,1216973851,313,1758_1,1
29620013@N06,22,1758,F234,1,1216982339,1216982339,233,1758_1,1
29620013@N06,23,1758,F249,1,1216982545,1216982545,492,1758_1,1
29620013@N06,69,1758,F136,2,1216990986,1216990995,83,1758_1,1
29620013@N06,26,1758,F119,2,1216991408,1216991550,512,1758_1,1
29620013@N06,70,1758,F108,2,1216991844,1216991864,368,1758_1,1
29620013@N06,29,1758,F107,4,1216991968,1216992033,847,1758_1,1
29620013@N06,70,1758,F108,1,1216993236,1216993236,368,1758_1,1
29620013@N06,2,1758,F120,1,1216995466,1216995466,608,1758_1,1
29620013@N06,34,1758,F159,2,1216996486,1216996949,270,1758_1,1
29620013@N06,9,1758,F256,7,1216998053,1216998670,964,1758_2,2
29620013@N06,153,1758,FIPOIHPC1000000538,1,1216999534,1216999534,45,1758_2,2
29620013@N06,263,1758,FIPOIHPC1000000497,11,1217000831,1217004093,16,1758_2,2
29620013@N06,234,1759,F700,1,1217057852,1217057852,27,1759,1
29620013@N06,13,1759,F121,18,1217072669,1217076309,400,1759,1
29620013@N06,2,1759,F120,1,1217076739,1217076739,608,1759,1
29684302@N02,362,1762,FIPOIHPC1000000589,1,1339193184,1339193184,11,1762,1
29684302@N02,379,1762,FIPOIHPC1000001017,1,1339204541,1339204541,47,1762,1
29684302@N02,342,1762,F659,1,1339205089,1339205089,11,1762,1
29698367@N04,13,1764,F121,1,1349010675,1349010675,400,1764,1
29698367@N04,133,1764,F904,1,1349010763,1349010763,20,1764,1
29698367@N04,14,1764,F127,1,1349010903,1349010903,206,1764,1
29698367@N04,9,1764,F256,2,1349012160,1349012292,964,1764,1
29698367@N04,67,1764,F257,1,1349012303,1349012303,134,1764,1
29703233@N07,14,1765,F127,2,1320407105,1320407117,206,1765,1
29703233@N07,17,1765,F126,1,1320407243,1320407243,109,1765,1
29703233@N07,143,1765,F636,3,1320408914,1320409088,106,1765,1
29703233@N07,453,1765,F644,1,1320409157,1320409157,48,1765,1
29752100@N06,259,1766,F584,1,1277582750,1277582750,108,1766,1
29752100@N06,29,1766,F107,1,1277583062,1277583062,847,1766,1
29752100@N06,12,1766,F106,1,1277583228,1277583228,479,1766,1
29752100@N06,9,1766,F256,1,1277585024,1277585024,964,1766,1
29752100@N06,36,1766,F880,1,1277585045,1277585045,335,1766,1
29797746@N08,316,1768,F545,1,1306671321,1306671321,106,1768_1,1
29797746@N08,516,1768,F526,1,1306673941,1306673941,15,1768_1,1
29797746@N08,517,1768,FIPOIHPC1000000587,1,1306674566,1306674566,22,1768_1,1
29797746@N08,388,1768,FIPOIHPC1000000523,1,1306674671,1306674671,30,1768_1,1
29797746@N08,548,1768,FIPOIHPC1000000703,1,1306674787,1306674787,33,1768_1,1
29797746@N08,165,1768,FIPOIHPC1000000964,2,1306674796,1306674841,335,1768_1,1
29797746@N08,12,1768,F106,1,1306674849,1306674849,479,1768_1,1
29797746@N08,165,1768,FIPOIHPC1000000964,2,1306674877,1306674887,335,1768_1,1
29797746@N08,12,1768,F106,1,1306674888,1306674888,479,1768_1,1
29797746@N08,165,1768,FIPOIHPC1000000964,1,1306674911,1306674911,335,1768_1,1
29797746@N08,12,1768,F106,1,1306674924,1306674924,479,1768_1,1
29797746@N08,29,1768,F107,14,1306674932,1306675124,847,1768_1,1
29797746@N08,70,1768,F108,1,1306675155,1306675155,368,1768_1,1
29797746@N08,29,1768,F107,11,1306675219,1306675393,847,1768_1,1
29797746@N08,70,1768,F108,1,1306675470,1306675470,368,1768_1,1
29797746@N08,244,1768,F133,1,1306675536,1306675536,63,1768_1,1
29797746@N08,288,1768,FIPOIHPC1000000942,2,1306675659,1306675694,19,1768_1,1
29797746@N08,117,1768,F140,2,1306675714,1306675719,32,1768_1,1
29797746@N08,20,1768,F151,1,1306677241,1306677241,687,1768_1,1
29797746@N08,210,1768,F157,31,1306677243,1306677406,189,1768_1,1
29797746@N08,20,1768,F151,5,1306677408,1306677477,687,1768_1,1
29797746@N08,6,1768,F168,2,1306677496,1306677504,324,1768_2,2
29797746@N08,21,1768,F170,2,1306678030,1306678043,96,1768_2,2
29797746@N08,20,1768,F151,5,1306678281,1306678554,687,1768_2,2
29797746@N08,7,1768,F158,4,1306678805,1306679301,313,1768_2,2
29797746@N08,33,1768,F166,1,1306679311,1306679311,243,1768_2,2
29797746@N08,210,1768,F157,9,1306679339,1306679752,189,1768_2,2
29797746@N08,33,1768,F166,9,1306680060,1306680365,243,1768_2,2
29797746@N08,22,1768,F234,1,1306685128,1306685128,233,1768_2,2
29797746@N08,23,1768,F249,1,1306685151,1306685151,492,1768_2,2
29797746@N08,8,1768,F236,1,1306685684,1306685684,421,1768_2,2
29797746@N08,67,1768,F257,1,1306687187,1306687187,134,1768_2,2
29797746@N08,195,1768,F262,1,1306688048,1306688048,19,1768_2,2
29797746@N08,49,1768,F160,13,1306689330,1306691214,346,1768_2,2
29797746@N08,181,1768,FIPOIHPC1000000649,1,1306695250,1306695250,83,1768_2,2
29797746@N08,33,1768,F166,5,1306695254,1306695453,243,1768_2,2
29797746@N08,20,1768,F151,1,1306695555,1306695555,687,1768_2,2
29797746@N08,117,1768,F140,3,1306695683,1306695764,32,1768_2,2
29797746@N08,29,1768,F107,23,1306696077,1306697189,847,1768_2,2
29797746@N08,26,1768,F119,1,1306697295,1306697295,512,1768_2,2
29797746@N08,15,1768,F665,2,1306697491,1306697515,32,1768_2,2
29797746@N08,557,1768,F666,3,1306698422,1306700093,13,1768_2,2
29797746@N08,208,1768,F559,1,1306700920,1306700920,26,1768_3,3
29797746@N08,84,1768,FIPOIHPC1000000557,2,1306703226,1306703428,16,1768_3,3
29797746@N08,218,1769,F216,5,1306935901,1306935966,28,1769,1
29797746@N08,116,1769,FIPOIHPC1000001020,1,1306935975,1306935975,30,1769,1
29797746@N08,491,1769,F174,2,1306935986,1306935994,23,1769,1
29797746@N08,16,1769,F152,14,1306936031,1306936219,476,1769,1
29797746@N08,216,1769,F153,3,1306936279,1306936296,44,1769,1
29797746@N08,507,1769,FIPOIHPC1000001019,2,1306936298,1306936299,14,1769,1
29797746@N08,216,1769,F153,1,1306936350,1306936350,44,1769,1
29797746@N08,507,1769,FIPOIHPC1000001019,2,1306936353,1306936356,14,1769,1
29797746@N08,116,1769,FIPOIHPC1000001020,50,1306936410,1306938606,30,1769,1
29797746@N08,572,1769,F177,1,1306938985,1306938985,9,1769,1
29797746@N08,216,1769,F153,2,1306939262,1306939263,44,1769,1
29797746@N08,16,1769,F152,2,1306939343,1306939345,476,1769,1
29797746@N08,20,1769,F151,6,1306939382,1306939570,687,1769,1
29797746@N08,7,1769,F158,1,1306939678,1306939678,313,1769,1
29797746@N08,62,1769,F167,2,1306939892,1306939914,508,1769,1
29797746@N08,216,1769,F153,2,1306940067,1306940071,44,1769,1
29797746@N08,116,1769,FIPOIHPC1000001020,1,1306940174,1306940174,30,1769,1
29797746@N08,218,1769,F216,2,1306940474,1306940501,28,1769,1
29797746@N08,316,1770,F545,1,1307026793,1307026793,106,1770,1
29797746@N08,165,1770,FIPOIHPC1000000964,18,1307028278,1307028676,335,1770,1
29797746@N08,242,1770,F132,27,1307029075,1307031609,26,1770,1
29797746@N08,111,1770,F135,1,1307032992,1307032992,58,1770,1
29797746@N08,103,1770,F698,1,1307033020,1307033020,173,1770,1
29797746@N08,117,1770,F140,5,1307033189,1307034138,32,1770,1
29797746@N08,437,1770,FIPOIHPC1000000779,3,1307034321,1307036394,19,1770,1
29797746@N08,286,1770,F215,45,1307036502,1307040211,21,1770,1
29797746@N08,324,1770,FIPOIHPC1000000139,2,1307041242,1307041253,72,1770,1
29797746@N08,23,1770,F249,6,1307041360,1307041603,492,1770,1
29797746@N08,437,1770,FIPOIHPC1000000779,2,1307042521,1307042692,19,1770,1
29797746@N08,4,1770,F101,1,1307042938,1307042938,253,1770,1
29797746@N08,267,1770,FIPOIHPC1000000897,1,1307043004,1307043004,19,1770,1
29847315@N00,47,1772,F663,1,1238776443,1238776443,28,1772,1
29847315@N00,354,1772,FIPOIHPC1000000720,1,1238786859,1238786859,30,1772,1
29847315@N00,8,1772,F236,2,1238788615,1238801262,421,1772,1
29856363@N02,16,1773,F152,1,1194017305,1194017305,476,1773,1
29856363@N02,9,1773,F256,1,1194022488,1194022488,964,1773,1
29856363@N02,3,1773,F110,1,1194034340,1194034340,669,1773,1
29887038@N00,165,1774,FIPOIHPC1000000964,1,1323870562,1323870562,335,1774,1
29887038@N00,74,1774,FIPOIHPC1000000027,1,1323870645,1323870645,100,1774,1
29887038@N00,165,1774,FIPOIHPC1000000964,14,1323871455,1323876852,335,1774,1
29887038@N00,26,1774,F119,1,1323877135,1323877135,512,1774,1
29887038@N00,165,1774,FIPOIHPC1000000964,13,1323877723,1323888176,335,1774,1
29887038@N00,315,1775,F344,1,1323948821,1323948821,8,1775,1
29887038@N00,92,1775,FIPOIHPC1000000997,1,1323949557,1323949557,11,1775,1
29887038@N00,469,1775,F332,1,1323965314,1323965314,7,1775,1
