userID,poiID,seqID_old,Og_POI_Mark,numberofPhotos,startTime,stopTime,poiFreq,seqID,chunk_index
22821317@N07,9,1062,F256,1,1223074837,1223074837,964,1062,1
22821317@N07,38,1062,F326,2,1223075439,1223075759,347,1062,1
22821317@N07,43,1064,F701,2,1225314790,1225314842,342,1064,1
22821317@N07,367,1064,F711,1,1225314932,1225314932,46,1064,1
22821317@N07,43,1064,F701,1,1225315022,1225315022,342,1064,1
22821317@N07,43,1066,F701,1,1242506499,1242506499,342,1066,1
22821317@N07,238,1066,F441,3,1242508600,1242511178,50,1066,1
22821317@N07,258,1066,F435,3,1242512737,1242513143,75,1066,1
22879976@N06,146,1068,FIPOIHPC1000000424,3,1211008872,1211010725,20,1068,1
22879976@N06,627,1068,FIPOIHPC1000000615,1,1211020475,1211020475,3,1068,1
22879976@N06,62,1068,F167,3,1211026184,1211026361,508,1068,1
22879976@N06,9,1068,F256,2,1211027206,1211029627,964,1068,1
22879976@N06,13,1068,F121,5,1211030819,1211033024,400,1068,1
22879976@N06,52,1070,FIPOIHPC1000000296,1,1211183004,1211183004,54,1070,1
22879976@N06,313,1070,F725,1,1211183874,1211183874,13,1070,1
22879976@N06,159,1070,F680,1,1211187651,1211187651,339,1070,1
22893401@N04,67,1071,F257,1,1251286975,1251286975,134,1071,1
22893401@N04,336,1071,F487,1,1251287276,1251287276,33,1071,1
22893401@N04,9,1071,F256,2,1251287642,1251287798,964,1071,1
22893401@N04,350,1071,F331,1,1251291711,1251291711,61,1071,1
22893401@N04,350,1072,F331,3,1314022763,1314023848,61,1072,1
22893401@N04,95,1072,FIPOIHPC1000001009,4,1314023946,1314024121,74,1072,1
22893401@N04,38,1072,F326,1,1314024198,1314024198,347,1072,1
22893401@N04,68,1072,F431,9,1314025832,1314026565,367,1072,1
22901911@N02,585,1074,F525,2,1241373834,1241373872,11,1074,1
22901911@N02,259,1074,F584,1,1241374856,1241374856,108,1074,1
22901911@N02,26,1074,F119,1,1241374898,1241374898,512,1074,1
22901911@N02,70,1074,F108,3,1241374906,1241375293,368,1074,1
22901911@N02,389,1074,F580,1,1241375719,1241375719,27,1074,1
22901911@N02,62,1074,F167,6,1241375871,1241376170,508,1074,1
22916120@N06,208,1075,F559,2,1325862464,1325862543,26,1075,1
22916120@N06,210,1075,F157,1,1325863546,1325863546,189,1075,1
22916120@N06,193,1075,F254,1,1325865361,1325865361,90,1075,1
22916120@N06,10,1075,F679,1,1325865512,1325865512,126,1075,1
22916120@N06,310,1075,FIPOIHPC1000000700,3,1325865617,1325865899,75,1075,1
22916120@N06,12,1075,F106,1,1325867110,1325867110,479,1075,1
22916120@N06,208,1075,F559,1,1325873089,1325873089,26,1075,1
22916120@N06,12,1075,F106,2,1325873696,1325874615,479,1075,1
22916120@N06,237,1075,F642,1,1325876003,1325876003,62,1075,1
22916120@N06,8,1076,F236,1,1325952746,1325952746,421,1076,1
22916120@N06,208,1076,F559,1,1325952911,1325952911,26,1076,1
22916120@N06,99,1076,F324,1,1325959245,1325959245,64,1076,1
22916120@N06,38,1076,F326,2,1325964449,1325964607,347,1076,1
22916120@N06,286,1077,F215,1,1326031570,1326031570,21,1077,1
22916120@N06,43,1077,F701,2,1326038736,1326038847,342,1077,1
22916120@N06,210,1077,F157,1,1326043604,1326043604,189,1077,1
23022279@N05,3,1086,F110,1,1244128528,1244128528,669,1086,1
23022279@N05,134,1086,F678,1,1244131915,1244131915,55,1086,1
23022279@N05,386,1086,F269,1,1244145010,1244145010,49,1086,1
23022279@N05,600,1086,F286,1,1244148599,1244148599,9,1086,1
23121631@N08,411,1090,F607,1,1320050710,1320050710,21,1090,1
23121631@N08,62,1090,F167,1,1320064291,1320064291,508,1090,1
23121631@N08,49,1090,F160,1,1320064625,1320064625,346,1090,1
23121631@N08,106,1090,F237,1,1320069399,1320069399,34,1090,1
23121631@N08,629,1090,F893,1,1320070718,1320070718,24,1090,1
23121631@N08,31,1090,F702,15,1320071209,1320074118,448,1090,1
23121631@N08,62,1090,F167,1,1320086357,1320086357,508,1090,1
23121631@N08,340,1091,F581,1,1320138407,1320138407,15,1091,1
23121631@N08,2,1091,F120,6,1320149037,1320150657,608,1091,1
23121631@N08,12,1091,F106,1,1320150775,1320150775,479,1091,1
23121631@N08,165,1091,FIPOIHPC1000000964,1,1320150893,1320150893,335,1091,1
23121631@N08,70,1091,F108,1,1320150912,1320150912,368,1091,1
23121631@N08,259,1091,F584,1,1320151697,1320151697,108,1091,1
23122697@N08,29,1093,F107,2,1339981616,1339981645,847,1093,1
23122697@N08,2,1093,F120,1,1339981813,1339981813,608,1093,1
23122697@N08,14,1093,F127,1,1339982494,1339982494,206,1093,1
23122697@N08,2,1093,F120,1,1339983370,1339983370,608,1093,1
23122697@N08,5,1094,F149,1,1340005851,1340005851,75,1094,1
23122697@N08,6,1094,F168,1,1340006312,1340006312,324,1094,1
23122697@N08,62,1094,F167,1,1340006379,1340006379,508,1094,1
23122697@N08,7,1094,F158,1,1340006480,1340006480,313,1094,1
23122697@N08,36,1094,F880,3,1340006927,1340007099,335,1094,1
23122697@N08,9,1094,F256,2,1340007945,1340008003,964,1094,1
23122697@N08,148,1094,F264,1,1340008676,1340008676,24,1094,1
23122697@N08,36,1094,F880,1,1340009356,1340009356,335,1094,1
23157783@N08,28,1096,F541,1,1237466879,1237466879,80,1096_1,1
23157783@N08,130,1096,F515,1,1237466947,1237466947,172,1096_1,1
23157783@N08,29,1096,F107,4,1237467585,1237467763,847,1096_1,1
23157783@N08,26,1096,F119,1,1237467925,1237467925,512,1096_1,1
23157783@N08,462,1096,FIPOIHPC1000000868,5,1237470313,1237470624,9,1096_1,1
23157783@N08,3,1096,F110,1,1237471022,1237471022,669,1096_1,1
23157783@N08,42,1096,F674,1,1237471714,1237471714,130,1096_1,1
23157783@N08,133,1096,F904,1,1237471931,1237471931,20,1096_1,1
23157783@N08,376,1096,F675,1,1237472150,1237472150,13,1096_1,1
23157783@N08,495,1096,F673,1,1237472178,1237472178,14,1096_1,1
23157783@N08,50,1096,F173,1,1237473033,1237473033,54,1096_1,1
23157783@N08,558,1096,F878,1,1237473152,1237473152,12,1096_1,1
23157783@N08,20,1096,F151,1,1237473671,1237473671,687,1096_1,1
23157783@N08,34,1096,F159,1,1237474213,1237474213,270,1096_1,1
23157783@N08,7,1096,F158,1,1237474347,1237474347,313,1096_1,1
23157783@N08,211,1096,FIPOIHPC1000000671,1,1237483428,1237483428,132,1096_1,1
23157783@N08,588,1096,FIPOIHPC1000000436,1,1237484007,1237484007,10,1096_1,1
23157783@N08,33,1096,F166,3,1237484078,1237484112,243,1096_1,1
23157783@N08,7,1096,F158,1,1237484133,1237484133,313,1096_1,1
23157783@N08,33,1096,F166,1,1237484138,1237484138,243,1096_1,1
23157783@N08,81,1096,F161,1,1237484154,1237484154,77,1096_1,1
23157783@N08,35,1096,F235,2,1237484174,1237484212,327,1096_2,2
23157783@N08,488,1096,F233,1,1237484549,1237484549,30,1096_2,2
23157783@N08,205,1096,F246,1,1237484659,1237484659,54,1096_2,2
23157783@N08,112,1096,F724,3,1237484937,1237485037,31,1096_2,2
23157783@N08,31,1096,F702,1,1237486468,1237486468,448,1096_2,2
23165025@N05,62,1097,F167,1,1315765922,1315765922,508,1097,1
23165025@N05,103,1097,F698,1,1315765929,1315765929,173,1097,1
23165025@N05,13,1097,F121,1,1315765939,1315765939,400,1097,1
23165025@N05,26,1097,F119,1,1315765941,1315765941,512,1097,1
23201479@N03,2,1101,F120,1,1298744360,1298744360,608,1101,1
23201479@N03,12,1101,F106,1,1298746876,1298746876,479,1101,1
23201479@N03,206,1101,FIPOIHPC1000000994,1,1298748374,1298748374,131,1101,1
23201479@N03,630,1102,F694,1,1298811924,1298811924,6,1102,1
23201479@N03,158,1102,F690,1,1298812005,1298812005,48,1102,1
23201479@N03,233,1102,F692,1,1298812084,1298812084,48,1102,1
23201479@N03,132,1102,F693,1,1298812150,1298812150,80,1102,1
23201479@N03,110,1102,F343,1,1298812477,1298812477,21,1102,1
23201479@N03,273,1102,F328,1,1298812667,1298812667,77,1102,1
23201479@N03,4,1102,F101,1,1298814021,1298814021,253,1102,1
23232737@N03,316,1105,F545,1,1234505585,1234505585,106,1105_1,1
23232737@N03,127,1105,F522,2,1234505816,1234505898,33,1105_1,1
23232737@N03,511,1105,F544,1,1234505905,1234505905,46,1105_1,1
23232737@N03,84,1105,FIPOIHPC1000000557,2,1234507951,1234508423,16,1105_1,1
23232737@N03,28,1105,F541,7,1234508786,1234510407,80,1105_1,1
23232737@N03,151,1105,F902,6,1234511214,1234511395,37,1105_1,1
23232737@N03,140,1105,F363,2,1234511451,1234511462,72,1105_1,1
23232737@N03,252,1105,F303,5,1234511518,1234511747,14,1105_1,1
23232737@N03,164,1105,F268,2,1234511787,1234511864,101,1105_1,1
23232737@N03,135,1105,F276,1,1234511882,1234511882,17,1105_1,1
23232737@N03,44,1105,F271,2,1234512025,1234512033,26,1105_1,1
23232737@N03,164,1105,F268,1,1234512169,1234512169,101,1105_1,1
23232737@N03,9,1105,F256,7,1234512378,1234512535,964,1105_1,1
23232737@N03,8,1105,F236,11,1234512648,1234513102,421,1105_1,1
23232737@N03,35,1105,F235,6,1234513146,1234513240,327,1105_1,1
23232737@N03,33,1105,F166,3,1234513324,1234513348,243,1105_1,1
23232737@N03,20,1105,F151,1,1234513381,1234513381,687,1105_1,1
23232737@N03,62,1105,F167,3,1234513402,1234513445,508,1105_1,1
23232737@N03,20,1105,F151,1,1234513643,1234513643,687,1105_1,1
23232737@N03,257,1105,F171,1,1234513678,1234513678,83,1105_1,1
23232737@N03,70,1105,F108,1,1234513975,1234513975,368,1105_1,1
23232737@N03,68,1107,F431,3,1234601802,1234602243,367,1107,1
23232737@N03,338,1107,F440,1,1234605216,1234605216,30,1107,1
23232737@N03,62,1107,F167,1,1234606579,1234606579,508,1107,1
23232737@N03,257,1107,F171,17,1234613820,1234614082,83,1107,1
23232737@N03,495,1107,F673,3,1234622744,1234622850,14,1107,1
23232737@N03,49,1107,F160,4,1234623973,1234624149,346,1107,1
23232737@N03,11,1107,F176,1,1234624397,1234624397,141,1107,1
23232737@N03,159,1107,F680,1,1234625665,1234625665,339,1107,1
23305281@N05,3,1111,F110,3,1341664785,1341666307,669,1111,1
23305281@N05,36,1111,F880,1,1341667674,1341667674,335,1111,1
23305281@N05,147,1111,F327,1,1341670145,1341670145,98,1111,1
23311831@N04,2,1112,F120,1,1225560154,1225560154,608,1112,1
23311831@N04,13,1112,F121,1,1225561815,1225561815,400,1112,1
23311831@N04,3,1112,F110,3,1225563775,1225564388,669,1112,1
23311831@N04,88,1112,F585,1,1225570219,1225570219,55,1112,1
23311831@N04,9,1112,F256,1,1225571393,1225571393,964,1112,1
23311831@N04,64,1112,F808,1,1225572386,1225572386,195,1112,1
23336697@N00,20,1114,F151,7,1246741912,1246742386,687,1114,1
23336697@N00,8,1114,F236,2,1246742702,1246742906,421,1114,1
23336697@N00,38,1114,F326,2,1246743132,1246743522,347,1114,1
23336697@N00,524,1114,F498,1,1246744179,1246744179,20,1114,1
23336697@N00,4,1115,F101,7,1247261420,1247261650,253,1115,1
23336697@N00,231,1115,F342,1,1247261993,1247261993,36,1115,1
23336697@N00,128,1115,FIPOIHPC1000000693,1,1247262126,1247262126,13,1115,1
23336697@N00,440,1115,F504,1,1247262458,1247262458,19,1115,1
23377363@N00,127,1118,F522,1,1187983351,1187983351,33,1118,1
23377363@N00,631,1118,F530,1,1187983724,1187983724,5,1118,1
23377363@N00,26,1118,F119,2,1187985896,1187986221,512,1118,1
23377363@N00,264,1118,F396,1,1187997361,1187997361,26,1118,1
23383173@N06,517,1122,FIPOIHPC1000000587,3,1319741143,1319741172,22,1122,1
23383173@N06,609,1122,FIPOIHPC1000000701,1,1319741186,1319741186,21,1122,1
23383173@N06,358,1122,F520,1,1319741201,1319741201,23,1122,1
23383173@N06,223,1123,F524,2,1321745379,1321745398,67,1123,1
23383173@N06,516,1123,F526,1,1321745410,1321745410,15,1123,1
23383173@N06,20,1123,F151,1,1321755123,1321755123,687,1123,1
23383173@N06,35,1123,F235,1,1321755140,1321755140,327,1123,1
23383173@N06,101,1123,F307,1,1321755173,1321755173,58,1123,1
23383173@N06,236,1123,F567,1,1321755183,1321755183,110,1123,1
23383173@N06,159,1123,F680,1,1321755196,1321755196,339,1123,1
23383173@N06,192,1124,F697,2,1322151028,1322151043,75,1124,1
23383173@N06,201,1124,F707,1,1322151062,1322151062,34,1124,1
23383173@N06,504,1124,F227,1,1322151072,1322151072,3,1124,1
23383173@N06,142,1124,F608,3,1322151082,1322151105,35,1124,1
23383173@N06,366,1124,F682,1,1322151117,1322151117,10,1124,1
23383173@N06,609,1125,FIPOIHPC1000000701,4,1322580495,1322580528,21,1125,1
23383173@N06,281,1125,FIPOIHPC1000000761,3,1322580542,1322580569,22,1125,1
23383173@N06,609,1125,FIPOIHPC1000000701,1,1322581393,1322581393,21,1125,1
23425531@N07,27,1128,F104,1,1300328325,1300328325,169,1128,1
23425531@N07,142,1128,F608,1,1300328612,1300328612,35,1128,1
23425531@N07,379,1128,FIPOIHPC1000001017,3,1300328747,1300329248,47,1128,1
23425531@N07,69,1128,F136,1,1300329506,1300329506,83,1128,1
23425531@N07,103,1128,F698,2,1300329969,1300330041,173,1128,1
23425531@N07,16,1128,F152,1,1300330510,1300330510,476,1128,1
23425531@N07,9,1128,F256,1,1300330820,1300330820,964,1128,1
23425531@N07,386,1128,F269,1,1300330957,1300330957,49,1128,1
23425531@N07,259,1128,F584,1,1300332202,1300332202,108,1128,1
23516941@N07,328,1133,F605,1,1309629835,1309629835,35,1133,1
23516941@N07,86,1133,F583,1,1309631054,1309631054,19,1133,1
23516941@N07,379,1133,FIPOIHPC1000001017,1,1309632826,1309632826,47,1133,1
23516941@N07,34,1134,F159,1,1309705236,1309705236,270,1134,1
23516941@N07,175,1134,FIPOIHPC1000000604,4,1309708036,1309711352,135,1134,1
23516941@N07,415,1134,FIPOIHPC1000000553,1,1309712551,1309712551,12,1134,1
23516941@N07,81,1134,F161,1,1309722261,1309722261,77,1134,1
23516941@N07,62,1134,F167,1,1309722592,1309722592,508,1134,1
23516941@N07,120,1134,FIPOIHPC1000000784,1,1309725063,1309725063,5,1134,1
23529027@N00,165,1135,FIPOIHPC1000000964,6,1280510965,1280511059,335,1135,1
23529027@N00,268,1135,F800,5,1280511067,1280511101,20,1135,1
23529027@N00,4,1135,F101,1,1280511109,1280511109,253,1135,1
23529027@N00,29,1135,F107,1,1280511119,1280511119,847,1135,1
23529027@N00,3,1135,F110,2,1280511128,1280511137,669,1135,1
23529027@N00,210,1135,F157,3,1280511146,1280511164,189,1135,1
23529027@N00,31,1135,F702,2,1280513639,1280514357,448,1135,1
23529027@N00,9,1135,F256,1,1280516329,1280516329,964,1135,1
23539578@N06,20,1136,F151,1,1250258507,1250258507,687,1136,1
23539578@N06,36,1136,F880,2,1250259051,1250259057,335,1136,1
23539578@N06,26,1136,F119,2,1250260595,1250261263,512,1136,1
23539578@N06,103,1136,F698,2,1250263181,1250263188,173,1136,1
23539578@N06,43,1136,F701,1,1250273234,1250273234,342,1136,1
23539578@N06,68,1136,F431,4,1250285199,1250285221,367,1136,1
23575163@N06,609,1137,FIPOIHPC1000000701,1,1258647257,1258647257,21,1137,1
23575163@N06,29,1137,F107,1,1258647745,1258647745,847,1137,1
23575163@N06,26,1137,F119,4,1258648113,1258648558,512,1137,1
23575163@N06,236,1137,F567,1,1258653639,1258653639,110,1137,1
23575163@N06,159,1137,F680,1,1258656467,1258656467,339,1137,1
23575163@N06,20,1137,F151,3,1258657173,1258657714,687,1137,1
23575163@N06,9,1137,F256,2,1258658721,1258658868,964,1137,1
23575163@N06,51,1137,F305,1,1258659778,1258659778,90,1137,1
23575163@N06,9,1137,F256,2,1258660341,1258660387,964,1137,1
23575163@N06,23,1137,F249,1,1258660984,1258660984,492,1137,1
23575163@N06,200,1137,F710,1,1258662658,1258662658,162,1137,1
23585946@N00,8,1140,F236,1,1200793980,1200793980,421,1140,1
23585946@N00,489,1140,F282,1,1200799189,1200799189,17,1140,1
23585946@N00,223,1140,F524,1,1200800646,1200800646,67,1140,1
23621771@N00,206,1142,FIPOIHPC1000000994,1,1229004613,1229004613,131,1142,1
23621771@N00,437,1142,FIPOIHPC1000000779,1,1229004949,1229004949,19,1142,1
23621771@N00,34,1142,F159,1,1229008238,1229008238,270,1142,1
23674682@N04,324,1144,FIPOIHPC1000000139,1,1244475086,1244475086,72,1144,1
23674682@N04,7,1144,F158,1,1244476221,1244476221,313,1144,1
23674682@N04,70,1144,F108,1,1244477908,1244477908,368,1144,1
23674682@N04,9,1144,F256,1,1244482124,1244482124,964,1144,1
23734357@N02,473,1147,FIPOIHPC1000000570,1,1252255213,1252255213,16,1147,1
23734357@N02,284,1147,FIPOIHPC1000000590,1,1252255285,1252255285,35,1147,1
23734357@N02,126,1147,F715,2,1252257103,1252257126,42,1147,1
23746322@N07,35,1152,F235,9,1312835158,1312835544,327,1152_2,2
23746322@N07,110,1152,F343,1,1312837269,1312837269,21,1152_2,2
23746322@N07,101,1153,F307,1,1312889756,1312889756,58,1153,1
23746322@N07,618,1153,F314,1,1312890048,1312890048,13,1153,1
23746322@N07,96,1153,F317,1,1312890937,1312890937,86,1153,1
23746322@N07,381,1153,F381,1,1312892834,1312892834,9,1153,1
23746322@N07,99,1153,F324,1,1312894109,1312894109,64,1153,1
23746322@N07,97,1153,F313,3,1312897789,1312898241,103,1153,1
23746322@N07,61,1153,F457,1,1312901696,1312901696,25,1153,1
23746322@N07,487,1153,F308,1,1312912435,1312912435,38,1153,1
23746322@N07,418,1154,F550,1,1312978508,1312978508,21,1154,1
23746322@N07,633,1154,F866,1,1312982786,1312982786,4,1154,1
23746322@N07,634,1154,F777,1,1312984548,1312984548,1,1154,1
23746322@N07,623,1154,F640,1,1312987109,1312987109,9,1154,1
23746322@N07,144,1154,F643,3,1312989125,1312990219,37,1154,1
23746322@N07,16,1154,F152,1,1312993792,1312993792,476,1154,1
23746322@N07,17,1154,F126,4,1312994509,1312995830,109,1154,1
23746322@N07,173,1154,F141,2,1313000921,1313000941,19,1154,1
23746322@N07,635,1154,FIPOIHPC1000000535,1,1313007422,1313007422,3,1154,1
23746322@N07,440,1154,F504,2,1313008570,1313008583,19,1154,1
23746322@N07,267,1155,FIPOIHPC1000000897,2,1313061865,1313061900,19,1155,1
23746322@N07,324,1155,FIPOIHPC1000000139,1,1313064578,1313064578,72,1155,1
23746322@N07,285,1155,F209,13,1313065695,1313073167,73,1155,1
23746322@N07,297,1155,F879,1,1313073539,1313073539,35,1155,1
23746322@N07,194,1155,F723,1,1313080397,1313080397,51,1155,1
23746322@N07,326,1155,F438,2,1313084704,1313085250,46,1155,1
23746322@N07,152,1155,FIPOIHPC1000000396,1,1313085489,1313085489,146,1155,1
23746322@N07,326,1155,F438,1,1313085522,1313085522,46,1155,1
23746322@N07,152,1155,FIPOIHPC1000000396,2,1313086164,1313086902,146,1155,1
23746322@N07,338,1155,F440,3,1313089050,1313090061,30,1155,1
23746322@N07,152,1155,FIPOIHPC1000000396,1,1313090495,1313090495,146,1155,1
23746322@N07,79,1155,F471,1,1313094041,1313094041,66,1155,1
23746322@N07,63,1155,F481,2,1313094671,1313094761,27,1155,1
23746322@N07,112,1155,F724,1,1313095257,1313095257,31,1155,1
23759026@N07,9,1158,F256,2,1249387043,1249387572,964,1158,1
23759026@N07,216,1158,F153,2,1249390102,1249390385,44,1158,1
23759026@N07,35,1158,F235,1,1249390829,1249390829,327,1158,1
23759026@N07,9,1158,F256,1,1249391227,1249391227,964,1158,1
23772256@N06,158,1160,F690,2,1292548232,1292548272,48,1160,1
23772256@N06,233,1160,F692,1,1292548340,1292548340,48,1160,1
23772256@N06,132,1160,F693,1,1292553716,1292553716,80,1160,1
23772256@N06,233,1160,F692,1,1292553872,1292553872,48,1160,1
23772256@N06,192,1160,F697,1,1292553910,1292553910,75,1160,1
23772256@N06,132,1162,F693,2,1340308952,1340308962,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340308963,1340308963,31,1162,1
23772256@N06,132,1162,F693,4,1340309002,1340309203,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340309227,1340309227,31,1162,1
23772256@N06,132,1162,F693,1,1340309250,1340309250,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,2,1340309271,1340309313,31,1162,1
23772256@N06,132,1162,F693,1,1340309318,1340309318,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340309416,1340309416,31,1162,1
23772256@N06,636,1162,FIPOIHPC1000000521,1,1340309525,1340309525,8,1162,1
23772256@N06,132,1162,F693,1,1340309554,1340309554,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,6,1340309663,1340309972,31,1162,1
23772256@N06,132,1162,F693,2,1340309999,1340310574,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340310587,1340310587,31,1162,1
23772256@N06,132,1162,F693,6,1340310594,1340310681,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340310705,1340310705,31,1162,1
23772256@N06,132,1162,F693,2,1340310710,1340310767,80,1162,1
23772256@N06,502,1162,FIPOIHPC1000000802,1,1340310815,1340310815,31,1162,1
23772256@N06,132,1162,F693,2,1340311437,1340311440,80,1162,1
23802687@N06,205,1164,F246,1,1319217121,1319217121,54,1164,1
23802687@N06,637,1164,FIPOIHPC1000000464,1,1319217769,1319217769,4,1164,1
23802687@N06,94,1164,F883,1,1319218133,1319218133,29,1164,1
23802687@N06,588,1164,FIPOIHPC1000000436,1,1319218138,1319218138,10,1164,1
23802687@N06,94,1164,F883,1,1319218178,1319218178,29,1164,1
23802687@N06,379,1164,FIPOIHPC1000001017,1,1319221226,1319221226,47,1164,1
23802687@N06,174,1164,F667,2,1319221421,1319221539,57,1164,1
23804952@N00,28,1166,F541,1,1228963178,1228963178,80,1166,1
23804952@N00,36,1166,F880,1,1228964199,1228964199,335,1166,1
23804952@N00,49,1166,F160,1,1228965470,1228965470,346,1166,1
23811999@N08,241,1167,F676,2,1280760696,1280760777,96,1167_1,1
23811999@N08,46,1167,F129,1,1280761327,1280761327,69,1167_1,1
23811999@N08,2,1167,F120,1,1280761375,1280761375,608,1167_1,1
23811999@N08,13,1167,F121,1,1280768014,1280768014,400,1167_1,1
23811999@N08,7,1167,F158,1,1280776071,1280776071,313,1167_1,1
23811999@N08,16,1167,F152,1,1280776619,1280776619,476,1167_1,1
23811999@N08,33,1167,F166,1,1280776890,1280776890,243,1167_1,1
23811999@N08,16,1167,F152,1,1280776946,1280776946,476,1167_1,1
23811999@N08,9,1167,F256,1,1280777281,1280777281,964,1167_1,1
23811999@N08,474,1167,FIPOIHPC1000000674,1,1280780356,1280780356,17,1167_1,1
23811999@N08,31,1167,F702,1,1280780619,1280780619,448,1167_1,1
23811999@N08,200,1167,F710,1,1280782352,1280782352,162,1167_1,1
23811999@N08,551,1167,F223,1,1280783214,1280783214,13,1167_1,1
23811999@N08,176,1167,FIPOIHPC1000000425,1,1280784602,1280784602,17,1167_1,1
23811999@N08,409,1167,F751,1,1280785407,1280785407,10,1167_1,1
23811999@N08,176,1167,FIPOIHPC1000000425,1,1280785745,1280785745,17,1167_1,1
23811999@N08,551,1167,F223,1,1280786004,1280786004,13,1167_1,1
23811999@N08,31,1167,F702,2,1280786586,1280787297,448,1167_1,1
23811999@N08,13,1167,F121,1,1280789252,1280789252,400,1167_1,1
23811999@N08,9,1167,F256,2,1280795295,1280795866,964,1167_1,1
23811999@N08,16,1167,F152,1,1280796861,1280796861,476,1167_1,1
23811999@N08,176,1167,FIPOIHPC1000000425,1,1280798053,1280798053,17,1167_2,2
23811999@N08,9,1167,F256,1,1280798226,1280798226,964,1167_2,2
23844427@N05,238,1169,F441,1,1307339012,1307339012,50,1169,1
23844427@N05,63,1169,F481,1,1307339335,1307339335,27,1169,1
23844427@N05,64,1169,F808,1,1307340238,1307340238,195,1169,1
23844427@N05,112,1169,F724,1,1307340397,1307340397,31,1169,1
23844427@N05,457,1169,F713,1,1307340796,1307340796,6,1169,1
23844427@N05,31,1169,F702,1,1307341260,1307341260,448,1169,1
23844427@N05,272,1169,F706,2,1307343495,1307357212,9,1169,1
23844427@N05,436,1169,F496,1,1307371856,1307371856,29,1169,1
23867496@N07,465,1171,F131,1,1314712925,1314712925,36,1171,1
23867496@N07,73,1171,F245,3,1314713084,1314713393,32,1171,1
23867496@N07,33,1171,F166,1,1314714172,1314714172,243,1171,1
23867496@N07,49,1171,F160,1,1314714537,1314714537,346,1171,1
23954783@N00,29,1176,F107,1,1345139094,1345139094,847,1176,1
23954783@N00,70,1176,F108,1,1345143367,1345143367,368,1176,1
23954783@N00,29,1176,F107,1,1345144502,1345144502,847,1176,1
23954783@N00,69,1176,F136,1,1345149024,1345149024,83,1176,1
23954783@N00,9,1176,F256,1,1345150055,1345150055,964,1176,1
23954783@N00,193,1176,F254,1,1345150315,1345150315,90,1176,1
23954783@N00,567,1176,F534,1,1345151019,1345151019,11,1176,1
23995405@N00,299,1179,F597,1,1243624089,1243624089,16,1179,1
23995405@N00,16,1179,F152,1,1243624185,1243624185,476,1179,1
23995405@N00,35,1179,F235,1,1243624288,1243624288,327,1179,1
24001995@N02,249,1180,F319,1,1288714412,1288714412,78,1180,1
24001995@N02,170,1180,F323,1,1288715081,1288715081,50,1180,1
24001995@N02,67,1180,F257,1,1288724528,1288724528,134,1180,1
24142408@N07,81,1185,F161,1,1309357567,1309357567,77,1185,1
24142408@N07,487,1185,F308,1,1309370397,1309370397,38,1185,1
24142408@N07,485,1185,F459,1,1309374457,1309374457,13,1185,1
24142408@N07,2,1186,F120,1,1309433878,1309433878,608,1186,1
24142408@N07,638,1186,F226,1,1309450178,1309450178,4,1186,1
24142408@N07,12,1186,F106,1,1309453496,1309453496,479,1186,1
24163141@N04,9,1189,F256,1,1235589072,1235589072,964,1189,1
24163141@N04,68,1189,F431,1,1235593276,1235593276,367,1189,1
24163141@N04,38,1189,F326,1,1235597236,1235597236,347,1189,1
24163141@N04,9,1189,F256,1,1235598046,1235598046,964,1189,1
24224375@N00,2,1190,F120,2,1341598865,1341598977,608,1190,1
24224375@N00,13,1190,F121,2,1341599092,1341599116,400,1190,1
24224375@N00,2,1190,F120,1,1341599138,1341599138,608,1190,1
24224375@N00,13,1190,F121,2,1341599162,1341599246,400,1190,1
24244110@N02,127,1193,F522,4,1338561454,1338561461,33,1193_1,1
24244110@N02,358,1193,F520,2,1338561547,1338561552,23,1193_1,1
24244110@N02,372,1193,FIPOIHPC1000000728,5,1338561555,1338561742,5,1193_1,1
24244110@N02,389,1193,F580,5,1338561917,1338562267,27,1193_1,1
24244110@N02,215,1193,F569,1,1338562874,1338562874,55,1193_1,1
24244110@N02,203,1193,F577,2,1338562962,1338562963,56,1193_1,1
24244110@N02,87,1193,F566,3,1338562981,1338563074,149,1193_1,1
24244110@N02,259,1193,F584,6,1338563186,1338563225,108,1193_1,1
24244110@N02,1,1193,F128,7,1338563239,1338563398,188,1193_1,1
24244110@N02,2,1193,F120,22,1338564022,1338564371,608,1193_1,1
24244110@N02,3,1193,F110,7,1338564633,1338564712,669,1193_1,1
24244110@N02,256,1193,F686,5,1338564725,1338564915,35,1193_1,1
24244110@N02,159,1193,F680,2,1338564964,1338564969,339,1193_1,1
24244110@N02,289,1193,F687,6,1338565004,1338565109,35,1193_1,1
24244110@N02,105,1193,F147,2,1338565134,1338565137,32,1193_1,1
24244110@N02,639,1193,FIPOIHPC1000000941,2,1338565187,1338565189,6,1193_1,1
24244110@N02,5,1193,F149,6,1338565246,1338565295,75,1193_1,1
